item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_3216,0.00,0.00,Volume $=32.45 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3217,0.53,0.53,Volume $=32.45 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3218,0.0,0.0,Volume $=32.45 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3220,0.00,0.00,Volume $=10.45 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3221,0.00,0.00,Volume $=10.45 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3222,0.00,0.00,Volume $=10.45 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3223,0.00,0.00,Volume $=10.45 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3225,0.0,0.0,220.0 \mathrm{~cm}^{3},nan,I+T_perp
mv_3226,0.00,0.00,220.0 \mathrm{~cm}^{3},nan,I+T_perp
mv_3227,0.00,0.00,220.0 \mathrm{~cm}^{3},nan,I+T_perp
mv_3228,0.0,0.0,220.0 \mathrm{~cm}^{3},nan,I+T_perp
mv_3230,18.29,18.29,56.55 units $^{3}$,nan,I+T_perp
mv_3231,0.00,0.00,56.55 units $^{3}$,nan,I+T_perp
mv_3232,0.00,0.00,56.55 units $^{3}$,nan,I+T_perp
mv_3233,None,None,56.55 units $^{3}$,nan,I+T_perp
mv_3235,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3236,0,0,Volume $=113.10 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3237,0,0,Volume $=113.10 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3238,0,0,Volume $=113.10 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3240,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=33.51 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3241,0,0,Volume $=33.51 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3242,0,0,Volume $=33.51 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3243,0,0,Volume $=33.51 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3245,12.6,12.6,Volume $=508.94 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3246,12 cm,12 cm,Volume $=508.94 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3247,12 cm,12 cm,Volume $=508.94 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3248,0,0,Volume $=508.94 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3250,1.43,1.43,Volume $=2854.54 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3251,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3252,0,0,Volume $=2854.54 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3253,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3255,1.43 x 10^-5 m^3,1.43,Volume $=46827.83 \mathrm{~mm}^{3}$,nan,I+T_perp
mv_3256,22.36,22.36,Volume $=46827.83 \mathrm{~mm}^{3}$,nan,I+T_perp
mv_3257,0,0,Volume $=46827.83 \mathrm{~mm}^{3}$,nan,I+T_perp
mv_3258,22.36,22.36,Volume $=46827.83 \mathrm{~mm}^{3}$,nan,I+T_perp
mv_3260,0.00,0.00,Volume $=452.389$ cubic units,nan,I+T_perp
mv_3261,None,None,Volume $=452.389$ cubic units,nan,I+T_perp
mv_3262,None,None,Volume $=452.389$ cubic units,nan,I+T_perp
mv_3263,None,None,Volume $=452.389$ cubic units,nan,I+T_perp
mv_3265,0.000,0.000,Volume $=34159.095 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3266,0.00,0.00,Volume $=34159.095 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3267,0,0,Volume $=34159.095 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3268,0.00,0.00,Volume $=34159.095 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3270,314.16,314.16,Surface Area $=2827.43 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3271,10.0,10.0,Surface Area $=2827.43 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3272,10.0,10.0,Surface Area $=2827.43 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3273,100,100,Surface Area $=2827.43 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3275,100000000,100000000,Surface Area $=9236.28 \mathrm{~m}^{2}$,nan,I+T_perp
mv_3276,49.5,49.5,Surface Area $=9236.28 \mathrm{~m}^{2}$,nan,I+T_perp
mv_3277,49.5,49.5,Surface Area $=9236.28 \mathrm{~m}^{2}$,nan,I+T_perp
mv_3278,12.5,12.5,Surface Area $=9236.28 \mathrm{~m}^{2}$,nan,I+T_perp
mv_3280,100000,100000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3281,100000,100000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3282,1000000,1000000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3283,1000,1000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3285,2.49 m,2.49 m,Surface Area $=9.86 \mathrm{~m}^{2}$,nan,I+T_perp
mv_3286,1.59 m²,1.59 m,Surface Area $=9.86 \mathrm{~m}^{2}$,nan,I+T_perp
mv_3287,1.59,1.59,Surface Area $=9.86 \mathrm{~m}^{2}$,nan,I+T_perp
mv_3288,0.0,0.0,Surface Area $=9.86 \mathrm{~m}^{2}$,nan,I+T_perp
mv_3290,100,100,$h=58$,nan,I+T_perp
mv_3291,143,143,$h=58$,nan,I+T_perp
mv_3292,100,100,$h=58$,nan,I+T_perp
mv_3293,100,100,$h=58$,nan,I+T_perp
mv_3295,79,79,$h=30$,nan,I+T_perp
mv_3296,100,100,$h=30$,nan,I+T_perp
mv_3297,100,100,$h=30$,nan,I+T_perp
mv_3298,100,100,$h=30$,nan,I+T_perp
mv_3300,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3301,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3302,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3303,100,100,Surface Area $=603.19 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3305,100.0,100.0,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3306,11.0 cm,11.0 cm,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3307,11.0 cm,11.0 cm,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3308,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3310,4 \* pi \* (L - 2 \* R + R - r),4,Surface area $=2 \pi(R+r)(L+R-r)$ square units,nan,I+T_perp
mv_3311,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,nan,I+T_perp
mv_3312,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,nan,I+T_perp
mv_3313,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,nan,I+T_perp
mv_3315,11.02,11.02,Surface Area $=1520.53 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3316,11.09,11.09,Surface Area $=1520.53 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3317,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3318,11.09,11.09,Surface Area $=1520.53 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3320,28.27,28.27,Surface Area $=254.47 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3321,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3322,1.0,1.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3323,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3325,100.00,100.00,Surface Area $=39647.77 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3326,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3327,56.7,56.7,Surface Area $=39647.77 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3328,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3330,1.0,1.0,Area $=113.097$ units $^{2}$,nan,I+T_perp
mv_3331,0.0,0.0,Area $=113.097$ units $^{2}$,nan,I+T_perp
mv_3332,0.0,0.0,Area $=113.097$ units $^{2}$,nan,I+T_perp
mv_3333,0.0,0.0,Area $=113.097$ units $^{2}$,nan,I+T_perp
mv_3335,10.00,10.00,Surface Area $=603.186$ units $^{2}$,nan,I+T_perp
mv_3336,1.0,1.0,Surface Area $=603.186$ units $^{2}$,nan,I+T_perp
mv_3337,1.0,1.0,Surface Area $=603.186$ units $^{2}$,nan,I+T_perp
mv_3338,1.0,1.0,Surface Area $=603.186$ units $^{2}$,nan,I+T_perp
mv_3340,4.99,4.99,Surface Area $=52647.45$ units $^{2}$,nan,I+T_perp
mv_3341,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,nan,I+T_perp
mv_3342,7.47 m^2,7.47 m,Surface Area $=52647.45$ units $^{2}$,nan,I+T_perp
mv_3343,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,nan,I+T_perp
mv_3345,100.0,100.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3346,100,100,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3347,100.0,100.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3348,10.0,10.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3350,100.0,100.0,Surface Area $=8128.50$ units $^{2}$,nan,I+T_perp
mv_3351,11.33,11.33,Surface Area $=8128.50$ units $^{2}$,nan,I+T_perp
mv_3352,100,100,Surface Area $=8128.50$ units $^{2}$,nan,I+T_perp
mv_3353,125.0,125.0,Surface Area $=8128.50$ units $^{2}$,nan,I+T_perp
mv_3355,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3356,10.89 cm²,10.89 cm,Surface Area $=235.87 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3357,10.73 cm²,10.73 cm,Surface Area $=235.87 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3358,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3360,10.55 mm,10.55 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3361,10.05,10.05,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3362,100.0,100.0,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3363,10.00,10.00,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,nan,I+T_perp
mv_3365,1.49,1.49,Surface area $=78.5 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3366,1.27 cm²,1.27 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3367,1.43,1.43,Surface area $=78.5 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3368,100,100,Surface area $=78.5 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3370,150.0,150.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3371,15.0 cm²,15.0 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3372,15.0 cm²,15.0 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3373,15.0,15.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3375,12.5,12.5,S.A. $=1209.84$,nan,I+T_perp
mv_3376,12.5,12.5,S.A. $=1209.84$,nan,I+T_perp
mv_3377,14.2,14.2,S.A. $=1209.84$,nan,I+T_perp
mv_3378,12.5 cm²,12.5 cm,S.A. $=1209.84$,nan,I+T_perp
mv_3380,14.2,14.2,11.83,14.2,I+T_perp
mv_3381,14.2,14.2,11.83,14.2,I+T_perp
mv_3382,14.2,14.2,11.83,14.2,I+T_perp
mv_3383,14.2,14.2,11.83,14.2,I+T_perp
mv_3385,82.01,82.01,68.34,82.01,I+T_perp
mv_3386,82.01,82.01,68.34,82.01,I+T_perp
mv_3387,82.01,82.01,68.34,82.01,I+T_perp
mv_3388,82.01,82.01,68.34,82.01,I+T_perp
mv_3390,65.69,65.69,54.74,65.69,I+T_perp
mv_3391,65.69,65.69,54.74,65.69,I+T_perp
mv_3392,65.69,65.69,54.74,65.69,I+T_perp
mv_3393,65.69,65.69,54.74,65.69,I+T_perp
mv_3395,12.89,12.89,10.74,12.89,I+T_perp
mv_3396,12.89,12.89,10.74,12.89,I+T_perp
mv_3397,12.89,12.89,10.74,12.89,I+T_perp
mv_3398,12.89,12.89,10.74,12.89,I+T_perp
mv_3400,19.0,19.0,75.15 \mathrm{m}^2,nan,I+T_perp
mv_3401,19.0,19.0,75.15 \mathrm{m}^2,nan,I+T_perp
mv_3402,19.0,19.0,75.15 \mathrm{m}^2,nan,I+T_perp
mv_3403,0.0,0.0,75.15 \mathrm{m}^2,nan,I+T_perp
mv_3405,83.16,83.16,69.30,83.16,I+T_perp
mv_3406,83.16,83.16,69.30,83.16,I+T_perp
mv_3407,83.16,83.16,69.30,83.16,I+T_perp
mv_3408,83.16,83.16,69.30,83.16,I+T_perp
mv_3410,1/2,1,\sqrt{AB^2+BD^2+DF^2},nan,I+T_perp
mv_3411,None,None,\sqrt{AB^2+BD^2+DF^2},nan,I+T_perp
mv_3412,None,None,\sqrt{AB^2+BD^2+DF^2},nan,I+T_perp
mv_3413,None,None,\sqrt{AB^2+BD^2+DF^2},nan,I+T_perp
mv_3415,0.0,0.0,94.59 \mathrm{m}^2,nan,I+T_perp
mv_3416,0.0,0.0,94.59 \mathrm{m}^2,nan,I+T_perp
mv_3417,0.0,0.0,94.59 \mathrm{m}^2,nan,I+T_perp
mv_3418,0.0,0.0,94.59 \mathrm{m}^2,nan,I+T_perp
mv_3420,17,17,14,17.0,I+T_perp
mv_3421,17,17,14,17.0,I+T_perp
mv_3422,17,17,14,17.0,I+T_perp
mv_3423,17,17,14,17.0,I+T_perp
mv_3425,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3426,3.1415926535897932384626433600000000000000000000000000000000000,3.1415926535897932384626433600000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3427,0.0,0.0,Volume $=367.57 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3428,0,0,Volume $=367.57 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3430,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3431,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3432,0,0,Volume $=70.7 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3433,10.0,10.0,Volume $=70.7 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3435,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=127.2 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3436,0.00,0.00,Volume $=127.2 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3437,0.0,0.0,Volume $=127.2 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3438,0.0,0.0,Volume $=127.2 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3440,0.00,0.00,Volume $=169.6 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3441,0.00,0.00,Volume $=169.6 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3442,0.0,0.0,Volume $=169.6 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3443,0.0,0.0,Volume $=169.6 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3445,0.00,0.00,Volume $=502.65 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3446,0.00,0.00,Volume $=502.65 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3447,None,None,Volume $=502.65 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3448,0.00,0.00,Volume $=502.65 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3450,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3451,0.00,0.00,Volume $=577.3 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3452,105,105,Volume $=577.3 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3453,0.0,0.0,Volume $=577.3 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3455,0.00,0.00,Volume $=816.81 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3456,0.0,0.0,Volume $=816.81 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3457,0.0,0.0,Volume $=816.81 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3458,0.0,0.0,Volume $=816.81 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3460,250,250,Weight $=18.63 \mathrm{~kg}$,nan,I+T_perp
mv_3461,250,250,Weight $=18.63 \mathrm{~kg}$,nan,I+T_perp
mv_3462,250g,250,Weight $=18.63 \mathrm{~kg}$,nan,I+T_perp
mv_3463,250,250,Weight $=18.63 \mathrm{~kg}$,nan,I+T_perp
mv_3465,20,20,Weekly water intake $=15.5$ Litres,nan,I+T_perp
mv_3466,0,0,Weekly water intake $=15.5$ Litres,nan,I+T_perp
mv_3467,0,0,Weekly water intake $=15.5$ Litres,nan,I+T_perp
mv_3468,0,0,Weekly water intake $=15.5$ Litres,nan,I+T_perp
mv_3470,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3471,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3472,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3473,0.0,0.0,Volume $=89.1 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3475,0.00,0.00,Volume $=609.47 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3476,0.00,0.00,Volume $=609.47 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3477,0.00,0.00,Volume $=609.47 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3478,0.00,0.00,Volume $=609.47 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3480,0.00,0.00,Volume $=874.93 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3481,1000,1000,Volume $=874.93 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3482,1000,1000,Volume $=874.93 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3483,0.0,0.0,Volume $=874.93 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3485,0.00,0.00,Volume $=944.07 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3486,0.00,0.00,Volume $=944.07 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3487,0.00,0.00,Volume $=944.07 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3488,0.00,0.00,Volume $=944.07 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3490,36 cm²,36 cm,216.\mathrm{cm}^2,nan,I+T_perp
mv_3491,36 cm²,36 cm,216.\mathrm{cm}^2,nan,I+T_perp
mv_3492,12,12,216.\mathrm{cm}^2,nan,I+T_perp
mv_3493,64,64,216.\mathrm{cm}^2,nan,I+T_perp
mv_3495,12,12,288 \mathrm{m}^2,nan,I+T_perp
mv_3496,12,12,288 \mathrm{m}^2,nan,I+T_perp
mv_3497,12,12,288 \mathrm{m}^2,nan,I+T_perp
mv_3498,12,12,288 \mathrm{m}^2,nan,I+T_perp
mv_3500,120,120,768 \mathrm{cm}^2,nan,I+T_perp
mv_3501,120 cm²,120 cm,768 \mathrm{cm}^2,nan,I+T_perp
mv_3502,122.5 cm²,122.5 cm,768 \mathrm{cm}^2,nan,I+T_perp
mv_3503,12 cm²,12 cm,768 \mathrm{cm}^2,nan,I+T_perp
mv_3505,120,120,528 \mathrm{cm}^2,nan,I+T_perp
mv_3506,120 cm²,120 cm,528 \mathrm{cm}^2,nan,I+T_perp
mv_3507,120 cm²,120 cm,528 \mathrm{cm}^2,nan,I+T_perp
mv_3508,20 cm,20 cm,528 \mathrm{cm}^2,nan,I+T_perp
mv_3510,100,100,338 \mathrm{cm}^2,nan,I+T_perp
mv_3511,108,108,338 \mathrm{cm}^2,nan,I+T_perp
mv_3512,108,108,338 \mathrm{cm}^2,nan,I+T_perp
mv_3513,18 cm²,18 cm,338 \mathrm{cm}^2,nan,I+T_perp
mv_3515,100,100,534 \mathrm{cm}^2,nan,I+T_perp
mv_3516,192,192,534 \mathrm{cm}^2,nan,I+T_perp
mv_3517,17.5 cm²,17.5 cm,534 \mathrm{cm}^2,nan,I+T_perp
mv_3518,17 cm,17 cm,534 \mathrm{cm}^2,nan,I+T_perp
mv_3520,13.5 cm²,13.5 cm,577.0 \mathrm{cm}^2,nan,I+T_perp
mv_3521,13.5 cm,13.5 cm,577.0 \mathrm{cm}^2,nan,I+T_perp
mv_3522,13.5 cm,13.5 cm,577.0 \mathrm{cm}^2,nan,I+T_perp
mv_3523,13.5 cm²,13.5 cm,577.0 \mathrm{cm}^2,nan,I+T_perp
mv_3525,120,120,608 \mathrm{cm}^2,nan,I+T_perp
mv_3526,120 cm²,120 cm,608 \mathrm{cm}^2,nan,I+T_perp
mv_3527,12 cm²,12 cm,608 \mathrm{cm}^2,nan,I+T_perp
mv_3528,12 cm²,12 cm,608 \mathrm{cm}^2,nan,I+T_perp
mv_3530,12.0,12.0,200.49 \mathrm{cm}^2,nan,I+T_perp
mv_3531,12.0,12.0,200.49 \mathrm{cm}^2,nan,I+T_perp
mv_3532,12.0,12.0,200.49 \mathrm{cm}^2,nan,I+T_perp
mv_3533,12.0,12.0,200.49 \mathrm{cm}^2,nan,I+T_perp
mv_3535,12,12,120 \mathrm{cm}^2,nan,I+T_perp
mv_3536,12,12,120 \mathrm{cm}^2,nan,I+T_perp
mv_3537,12,12,120 \mathrm{cm}^2,nan,I+T_perp
mv_3538,12,12,120 \mathrm{cm}^2,nan,I+T_perp
mv_3540,100,100,256.2 \mathrm{m}^2,nan,I+T_perp
mv_3541,28.3,28.3,256.2 \mathrm{m}^2,nan,I+T_perp
mv_3542,12.5,12.5,256.2 \mathrm{m}^2,nan,I+T_perp
mv_3543,12.5,12.5,256.2 \mathrm{m}^2,nan,I+T_perp
mv_3545,10.0,10.0,122.52 \mathrm{cm}^2,nan,I+T_perp
mv_3546,10.73,10.73,122.52 \mathrm{cm}^2,nan,I+T_perp
mv_3547,10.73,10.73,122.52 \mathrm{cm}^2,nan,I+T_perp
mv_3548,10.0,10.0,122.52 \mathrm{cm}^2,nan,I+T_perp
mv_3550,12.56 cm²,12.56 cm,91.11 \mathrm{cm}^2,nan,I+T_perp
mv_3551,12.56 cm²,12.56 cm,91.11 \mathrm{cm}^2,nan,I+T_perp
mv_3552,12.56 cm²,12.56 cm,91.11 \mathrm{cm}^2,nan,I+T_perp
mv_3553,1.49,1.49,91.11 \mathrm{cm}^2,nan,I+T_perp
mv_3555,100,100,288.6 \mathrm{m}^2,nan,I+T_perp
mv_3556,10.0,10.0,288.6 \mathrm{m}^2,nan,I+T_perp
mv_3557,10.0,10.0,288.6 \mathrm{m}^2,nan,I+T_perp
mv_3558,10.0,10.0,288.6 \mathrm{m}^2,nan,I+T_perp
mv_3560,12.09,12.09,651.82 \mathrm{cm}^2,nan,I+T_perp
mv_3561,12.59,12.59,651.82 \mathrm{cm}^2,nan,I+T_perp
mv_3562,13.7,13.7,651.82 \mathrm{cm}^2,nan,I+T_perp
mv_3563,12.57,12.57,651.82 \mathrm{cm}^2,nan,I+T_perp
mv_3565,100,100,323.10 \mathrm{m}^2,nan,I+T_perp
mv_3566,100,100,323.10 \mathrm{m}^2,nan,I+T_perp
mv_3567,10.0,10.0,323.10 \mathrm{m}^2,nan,I+T_perp
mv_3568,100,100,323.10 \mathrm{m}^2,nan,I+T_perp
mv_3570,1.0,1.0,520.55 \mathrm{cm}^2,nan,I+T_perp
mv_3571,1.25,1.25,520.55 \mathrm{cm}^2,nan,I+T_perp
mv_3572,1.25,1.25,520.55 \mathrm{cm}^2,nan,I+T_perp
mv_3573,12.0,12.0,520.55 \mathrm{cm}^2,nan,I+T_perp
mv_3575,100.0,100.0,8128.50 \text { units }^2,nan,I+T_perp
mv_3576,100.0,100.0,8128.50 \text { units }^2,nan,I+T_perp
mv_3577,100.0,100.0,8128.50 \text { units }^2,nan,I+T_perp
mv_3578,1.125,1.125,8128.50 \text { units }^2,nan,I+T_perp
mv_3580,100,100,200 \mathrm{cm}^3,nan,I+T_perp
mv_3581,100,100,200 \mathrm{cm}^3,nan,I+T_perp
mv_3582,0.0,0.0,200 \mathrm{cm}^3,nan,I+T_perp
mv_3583,0,0,200 \mathrm{cm}^3,nan,I+T_perp
mv_3585,12π,12,36\pi \mathrm{cm}^3,nan,I+T_perp
mv_3586,108,108,36\pi \mathrm{cm}^3,nan,I+T_perp
mv_3587,12π,12,36\pi \mathrm{cm}^3,nan,I+T_perp
mv_3588,4π,4,36\pi \mathrm{cm}^3,nan,I+T_perp
mv_3590,1:12,1,1:64,nan,I+T_perp
mv_3591,1:1,1,1:64,nan,I+T_perp
mv_3592,1:1,1,1:64,nan,I+T_perp
mv_3593,1:1,1,1:64,nan,I+T_perp
mv_3595,120,120,100,120.0,I+T_perp
mv_3596,120,120,100,120.0,I+T_perp
mv_3597,120,120,100,120.0,I+T_perp
mv_3598,120,120,100,120.0,I+T_perp
mv_3600,12m^3,12m,12x^2+144x+384 \mathrm{m}^3,nan,I+T_perp
mv_3601,144,144,12x^2+144x+384 \mathrm{m}^3,nan,I+T_perp
mv_3602,144,144,12x^2+144x+384 \mathrm{m}^3,nan,I+T_perp
mv_3603,12 cubic meters,12,12x^2+144x+384 \mathrm{m}^3,nan,I+T_perp
mv_3605,L = 5x + 7,5,\frac{5\left(5x+7\right)}{2x+3} units,nan,I+T_perp
mv_3606,L = 5x + 7,5,\frac{5\left(5x+7\right)}{2x+3} units,nan,I+T_perp
mv_3607,L = 5x + 7,5,\frac{5\left(5x+7\right)}{2x+3} units,nan,I+T_perp
mv_3608,L = 5x,5,\frac{5\left(5x+7\right)}{2x+3} units,nan,I+T_perp
mv_3610,None,None,63\pi x^3+66\pi x^2+15\pi x litres,nan,I+T_perp
mv_3611,None,None,63\pi x^3+66\pi x^2+15\pi x litres,nan,I+T_perp
mv_3612,None,None,63\pi x^3+66\pi x^2+15\pi x litres,nan,I+T_perp
