item_id,image_basename,domain,subcategory,source
mv_2808,,Functions,Property,Functions_collected
mv_2809,,Functions,Property,Functions_collected
mv_2810,,Functions,Property,Functions_collected
mv_2811,,Functions,Property,Functions_collected
mv_2812,,Functions,Property,Functions_collected
mv_2813,,Functions,Property,Functions_collected
mv_2814,,Functions,Property,Functions_collected
mv_2815,,Functions,Property,Functions_collected
mv_2816,,Functions,Property,Functions_collected
mv_2817,,Functions,Property,Functions_collected
mv_2818,,Functions,Property,Functions_collected
mv_2819,,Functions,Property,Functions_collected
mv_2820,,Functions,Property,Functions_collected
mv_2821,,Functions,Property,Functions_collected
mv_2822,,Functions,Property,Functions_collected
mv_2823,,Functions,Property,Functions_collected
mv_2824,,Functions,Property,Functions_collected
mv_2825,,Functions,Property,Functions_collected
mv_2826,,Functions,Property,Functions_collected
mv_2827,,Functions,Property,Functions_collected
mv_2828,,Functions,Property,Functions_collected
mv_2829,,Functions,Property,Functions_collected
mv_2830,,Functions,Property,Functions_collected
mv_2831,,Functions,Property,Functions_collected
mv_2832,,Functions,Property,Functions_collected
mv_2833,,Functions,Property,Functions_collected
mv_2834,,Functions,Property,Functions_collected
mv_2835,,Functions,Expression,Functions_collected
mv_2836,,Functions,Expression,Functions_collected
mv_2837,,Functions,Expression,Functions_collected
mv_2838,,Functions,Expression,Functions_collected
mv_2839,,Functions,Expression,Functions_collected
mv_2840,,Functions,Expression,Functions_collected
mv_2841,,Functions,Expression,Functions_collected
mv_2842,,Functions,Expression,Functions_collected
mv_2843,,Functions,Expression,Functions_collected
mv_2844,,Functions,Expression,Functions_collected
mv_2845,,Functions,Expression,Functions_collected
mv_2846,,Functions,Expression,Functions_collected
mv_2847,,Functions,Expression,Functions_collected
mv_2848,,Functions,Expression,Functions_collected
mv_2849,,Functions,Expression,Functions_collected
mv_2850,,Functions,Expression,Functions_collected
mv_2851,,Functions,Expression,Functions_collected
mv_2852,,Functions,Expression,Functions_collected
mv_2853,,Functions,Expression,Functions_collected
mv_2854,,Functions,Expression,Functions_collected
mv_2855,,Functions,Property,Functions_collected
mv_2856,,Functions,Property,Functions_collected
mv_2857,,Functions,Property,Functions_collected
mv_2858,,Functions,Property,Functions_collected
mv_2859,,Functions,Property,Functions_collected
mv_2860,,Functions,Expression,Functions_collected
mv_2861,,Functions,Expression,Functions_collected
mv_2862,,Functions,Expression,Functions_collected
mv_2863,,Functions,Expression,Functions_collected
mv_2864,,Functions,Expression,Functions_collected
mv_2865,,Functions,Applied,Functions_collected
mv_2866,,Functions,Applied,Functions_collected
mv_2867,,Functions,Applied,Functions_collected
mv_2868,,Functions,Applied,Functions_collected
mv_2869,,Functions,Applied,Functions_collected
mv_2870,,Functions,Property,Functions_collected
mv_2871,,Functions,Property,Functions_collected
mv_2872,,Functions,Property,Functions_collected
mv_2873,,Functions,Property,Functions_collected
mv_2874,,Functions,Property,Functions_collected
mv_2875,,Functions,Expression,Functions_collected
mv_2876,,Functions,Expression,Functions_collected
mv_2877,,Functions,Expression,Functions_collected
mv_2878,,Functions,Expression,Functions_collected
mv_2879,,Functions,Expression,Functions_collected
mv_2880,,Functions,Expression,Functions_collected
mv_2881,,Functions,Expression,Functions_collected
mv_2882,,Functions,Expression,Functions_collected
mv_2883,,Functions,Expression,Functions_collected
mv_2884,,Functions,Expression,Functions_collected
mv_2885,,Functions,Applied,Functions_collected
mv_2886,,Functions,Applied,Functions_collected
mv_2887,,Functions,Applied,Functions_collected
mv_2888,,Functions,Applied,Functions_collected
mv_2889,,Functions,Applied,Functions_collected
mv_2890,,Functions,Applied,Functions_collected
mv_2891,,Functions,Applied,Functions_collected
mv_2892,,Functions,Applied,Functions_collected
mv_2893,,Functions,Applied,Functions_collected
mv_2894,,Functions,Applied,Functions_collected
mv_2895,,Functions,Applied,Functions_collected
mv_2896,,Functions,Applied,Functions_collected
mv_2897,,Functions,Applied,Functions_collected
mv_2898,,Functions,Applied,Functions_collected
mv_2899,,Functions,Applied,Functions_collected
mv_2900,,Functions,Property,Functions_collected
mv_2901,,Functions,Property,Functions_collected
mv_2902,,Functions,Property,Functions_collected
mv_2903,,Functions,Property,Functions_collected
mv_2904,,Functions,Property,Functions_collected
mv_2905,,Functions,Property,Functions_collected
mv_2906,,Functions,Property,Functions_collected
mv_2907,,Functions,Property,Functions_collected
mv_2908,,Functions,Property,Functions_collected
mv_2909,,Functions,Property,Functions_collected
mv_2910,,Functions,Property,Functions_collected
mv_2911,,Functions,Property,Functions_collected
mv_2912,,Functions,Property,Functions_collected
mv_2913,,Functions,Property,Functions_collected
mv_2914,,Functions,Property,Functions_collected
mv_2915,,Functions,Property,Functions_collected
mv_2916,,Functions,Property,Functions_collected
mv_2917,,Functions,Property,Functions_collected
mv_2918,,Functions,Property,Functions_collected
mv_2919,,Functions,Property,Functions_collected
mv_2920,,Functions,Property,Functions_collected
mv_2921,,Functions,Property,Functions_collected
mv_2922,,Functions,Property,Functions_collected
mv_2923,,Functions,Property,Functions_collected
mv_2924,,Functions,Property,Functions_collected
mv_2925,,Functions,Property,Functions_collected
mv_2926,,Functions,Property,Functions_collected
mv_2927,,Functions,Property,Functions_collected
mv_2928,,Functions,Property,Functions_collected
mv_2929,,Functions,Property,Functions_collected
mv_2930,,Functions,Property,Functions_collected
mv_2931,,Functions,Property,Functions_collected
mv_2932,,Functions,Property,Functions_collected
mv_2933,,Functions,Property,Functions_collected
mv_2934,,Functions,Property,Functions_collected
mv_2935,,Functions,Expression,Functions_collected
mv_2936,,Functions,Expression,Functions_collected
mv_2937,,Functions,Expression,Functions_collected
mv_2938,,Functions,Expression,Functions_collected
mv_2939,,Functions,Expression,Functions_collected
mv_2940,,Functions,Property,Functions_collected
mv_2941,,Functions,Property,Functions_collected
mv_2942,,Functions,Property,Functions_collected
mv_2943,,Functions,Property,Functions_collected
mv_2944,,Functions,Property,Functions_collected
mv_2945,,Functions,Property,Functions_collected
mv_2946,,Functions,Property,Functions_collected
mv_2947,,Functions,Property,Functions_collected
mv_2948,,Functions,Property,Functions_collected
mv_2949,,Functions,Property,Functions_collected
mv_2950,,Functions,Property,Functions_collected
mv_2951,,Functions,Property,Functions_collected
mv_2952,,Functions,Property,Functions_collected
mv_2953,,Functions,Property,Functions_collected
mv_2954,,Functions,Property,Functions_collected
mv_2955,,Functions,Property,Functions_collected
mv_2956,,Functions,Property,Functions_collected
mv_2957,,Functions,Property,Functions_collected
mv_2958,,Functions,Property,Functions_collected
mv_2959,,Functions,Property,Functions_collected
mv_2960,,Functions,Expression,Functions_collected
mv_2961,,Functions,Expression,Functions_collected
mv_2962,,Functions,Expression,Functions_collected
mv_2963,,Functions,Expression,Functions_collected
mv_2964,,Functions,Expression,Functions_collected
mv_2965,,Functions,Applied,Functions_collected
mv_2966,,Functions,Applied,Functions_collected
mv_2967,,Functions,Applied,Functions_collected
mv_2968,,Functions,Applied,Functions_collected
mv_2969,,Functions,Applied,Functions_collected
mv_2970,,Functions,Expression,Functions_collected
mv_2971,,Functions,Expression,Functions_collected
mv_2972,,Functions,Expression,Functions_collected
mv_2973,,Functions,Expression,Functions_collected
mv_2974,,Functions,Expression,Functions_collected
mv_2975,,Functions,Expression,Functions_collected
mv_2976,,Functions,Expression,Functions_collected
mv_2977,,Functions,Expression,Functions_collected
mv_2978,,Functions,Expression,Functions_collected
mv_2979,,Functions,Expression,Functions_collected
mv_2980,,Functions,Property,Functions_collected
mv_2981,,Functions,Property,Functions_collected
mv_2982,,Functions,Property,Functions_collected
mv_2983,,Functions,Property,Functions_collected
mv_2984,,Functions,Property,Functions_collected
mv_2985,,Functions,Property,Functions_collected
mv_2986,,Functions,Property,Functions_collected
mv_2987,,Functions,Property,Functions_collected
mv_2988,,Functions,Property,Functions_collected
mv_2989,,Functions,Property,Functions_collected
mv_2990,,Functions,Expression,Functions_collected
mv_2991,,Functions,Expression,Functions_collected
mv_2992,,Functions,Expression,Functions_collected
mv_2993,,Functions,Expression,Functions_collected
mv_2994,,Functions,Expression,Functions_collected
mv_2995,,Functions,Expression,Functions_collected
mv_2996,,Functions,Expression,Functions_collected
mv_2997,,Functions,Expression,Functions_collected
mv_2998,,Functions,Expression,Functions_collected
mv_2999,,Functions,Expression,Functions_collected
mv_3000,,Plane Geometry,Analytic,Functions_collected
mv_3001,,Plane Geometry,Analytic,Functions_collected
mv_3002,,Plane Geometry,Analytic,Functions_collected
mv_3003,,Plane Geometry,Analytic,Functions_collected
mv_3004,,Plane Geometry,Analytic,Functions_collected
mv_3005,,Functions,Property,Functions_collected
mv_3006,,Functions,Property,Functions_collected
mv_3007,,Functions,Property,Functions_collected
mv_3008,,Functions,Property,Functions_collected
mv_3009,,Functions,Property,Functions_collected
mv_3010,,Functions,Applied,Functions_collected
mv_3011,,Functions,Applied,Functions_collected
mv_3012,,Functions,Applied,Functions_collected
mv_3013,,Functions,Applied,Functions_collected
mv_3014,,Functions,Applied,Functions_collected
mv_3015,,Functions,Applied,Functions_collected
mv_3016,,Functions,Applied,Functions_collected
mv_3017,,Functions,Applied,Functions_collected
mv_3018,,Functions,Applied,Functions_collected
mv_3019,,Functions,Applied,Functions_collected
mv_3020,,Functions,Applied,Functions_collected
mv_3021,,Functions,Applied,Functions_collected
mv_3022,,Functions,Applied,Functions_collected
mv_3023,,Functions,Applied,Functions_collected
mv_3024,,Functions,Applied,Functions_collected
mv_3025,,Functions,Applied,Functions_collected
mv_3026,,Functions,Applied,Functions_collected
mv_3027,,Functions,Applied,Functions_collected
mv_3028,,Functions,Applied,Functions_collected
mv_3029,,Functions,Applied,Functions_collected
mv_3030,,Functions,Applied,Functions_collected
mv_3031,,Functions,Applied,Functions_collected
mv_3032,,Functions,Applied,Functions_collected
mv_3033,,Functions,Applied,Functions_collected
mv_3034,,Functions,Applied,Functions_collected
mv_3035,,Functions,Applied,Functions_collected
mv_3036,,Functions,Applied,Functions_collected
mv_3037,,Functions,Applied,Functions_collected
mv_3038,,Functions,Applied,Functions_collected
mv_3039,,Functions,Applied,Functions_collected
mv_3040,,Functions,Applied,Functions_collected
mv_3041,,Functions,Applied,Functions_collected
mv_3042,,Functions,Applied,Functions_collected
mv_3043,,Functions,Applied,Functions_collected
mv_3044,,Functions,Applied,Functions_collected
mv_3045,,Functions,Applied,Functions_collected
mv_3046,,Functions,Applied,Functions_collected
mv_3047,,Functions,Applied,Functions_collected
mv_3048,,Functions,Applied,Functions_collected
mv_3049,,Functions,Applied,Functions_collected
mv_3050,,Functions,Applied,Functions_collected
mv_3051,,Functions,Applied,Functions_collected
mv_3052,,Functions,Applied,Functions_collected
mv_3053,,Functions,Applied,Functions_collected
mv_3054,,Functions,Applied,Functions_collected
mv_3055,,Functions,Property,Functions_collected
mv_3056,,Functions,Property,Functions_collected
mv_3057,,Functions,Property,Functions_collected
mv_3058,,Functions,Property,Functions_collected
mv_3059,,Functions,Property,Functions_collected
mv_3060,,Functions,Applied,Functions_collected
mv_3061,,Functions,Applied,Functions_collected
mv_3062,,Functions,Applied,Functions_collected
mv_3063,,Functions,Applied,Functions_collected
mv_3064,,Functions,Applied,Functions_collected
mv_3065,,Functions,Applied,Functions_collected
mv_3066,,Functions,Applied,Functions_collected
mv_3067,,Functions,Applied,Functions_collected
mv_3068,,Functions,Applied,Functions_collected
mv_3069,,Functions,Applied,Functions_collected
mv_3070,,Functions,Applied,Functions_collected
mv_3071,,Functions,Applied,Functions_collected
mv_3072,,Functions,Applied,Functions_collected
mv_3073,,Functions,Applied,Functions_collected
mv_3074,,Functions,Applied,Functions_collected
mv_3075,,Functions,Applied,Functions_collected
mv_3076,,Functions,Applied,Functions_collected
mv_3077,,Functions,Applied,Functions_collected
mv_3078,,Functions,Applied,Functions_collected
mv_3079,,Functions,Applied,Functions_collected
mv_3080,,Functions,Applied,Functions_collected
mv_3081,,Functions,Applied,Functions_collected
mv_3082,,Functions,Applied,Functions_collected
mv_3083,,Functions,Applied,Functions_collected
mv_3084,,Functions,Applied,Functions_collected
mv_3085,,Functions,Applied,Functions_collected
mv_3086,,Functions,Applied,Functions_collected
mv_3087,,Functions,Applied,Functions_collected
mv_3088,,Functions,Applied,Functions_collected
mv_3089,,Functions,Applied,Functions_collected
mv_3090,,Plane Geometry,Analytic,Functions_collected
mv_3091,,Plane Geometry,Analytic,Functions_collected
mv_3092,,Plane Geometry,Analytic,Functions_collected
mv_3093,,Plane Geometry,Analytic,Functions_collected
mv_3094,,Plane Geometry,Analytic,Functions_collected
mv_3095,,Functions,Applied,Functions_collected
mv_3096,,Functions,Applied,Functions_collected
mv_3097,,Functions,Applied,Functions_collected
mv_3098,,Functions,Applied,Functions_collected
mv_3099,,Functions,Applied,Functions_collected
mv_3100,,Functions,Applied,Functions_collected
mv_3101,,Functions,Applied,Functions_collected
mv_3102,,Functions,Applied,Functions_collected
mv_3103,,Functions,Applied,Functions_collected
mv_3104,,Functions,Applied,Functions_collected
mv_3105,,Functions,Applied,Functions_collected
mv_3106,,Functions,Applied,Functions_collected
mv_3107,,Functions,Applied,Functions_collected
mv_3108,,Functions,Applied,Functions_collected
mv_3109,,Functions,Applied,Functions_collected
mv_3110,,Functions,Applied,Functions_collected
mv_3111,,Functions,Applied,Functions_collected
mv_3112,,Functions,Applied,Functions_collected
mv_3113,,Functions,Applied,Functions_collected
mv_3114,,Functions,Applied,Functions_collected
mv_3115,,Functions,Applied,Functions_collected
mv_3116,,Functions,Applied,Functions_collected
mv_3117,,Functions,Applied,Functions_collected
mv_3118,,Functions,Applied,Functions_collected
mv_3119,,Functions,Applied,Functions_collected
mv_3120,,Functions,Coordinate,Functions_collected
mv_3121,,Functions,Coordinate,Functions_collected
mv_3122,,Functions,Coordinate,Functions_collected
mv_3123,,Functions,Coordinate,Functions_collected
mv_3124,,Functions,Coordinate,Functions_collected
mv_3125,,Functions,Coordinate,Functions_collected
mv_3126,,Functions,Coordinate,Functions_collected
mv_3127,,Functions,Coordinate,Functions_collected
mv_3128,,Functions,Coordinate,Functions_collected
mv_3129,,Functions,Coordinate,Functions_collected
mv_3130,,Functions,Coordinate,Functions_collected
mv_3131,,Functions,Coordinate,Functions_collected
mv_3132,,Functions,Coordinate,Functions_collected
mv_3133,,Functions,Coordinate,Functions_collected
mv_3134,,Functions,Coordinate,Functions_collected
mv_3135,,Functions,Coordinate,Functions_collected
mv_3136,,Functions,Coordinate,Functions_collected
mv_3137,,Functions,Coordinate,Functions_collected
mv_3138,,Functions,Coordinate,Functions_collected
mv_3139,,Functions,Coordinate,Functions_collected
mv_3140,,Functions,Applied,Functions_collected
mv_3141,,Functions,Applied,Functions_collected
mv_3142,,Functions,Applied,Functions_collected
mv_3143,,Functions,Applied,Functions_collected
mv_3144,,Functions,Applied,Functions_collected
mv_3145,,Functions,Coordinate,Functions_collected
mv_3146,,Functions,Coordinate,Functions_collected
mv_3147,,Functions,Coordinate,Functions_collected
mv_3148,,Functions,Coordinate,Functions_collected
mv_3149,,Functions,Coordinate,Functions_collected
mv_3150,,Functions,Coordinate,Functions_collected
mv_3151,,Functions,Coordinate,Functions_collected
mv_3152,,Functions,Coordinate,Functions_collected
mv_3153,,Functions,Coordinate,Functions_collected
mv_3154,,Functions,Coordinate,Functions_collected
mv_3155,,Functions,Coordinate,Functions_collected
mv_3156,,Functions,Coordinate,Functions_collected
mv_3157,,Functions,Coordinate,Functions_collected
mv_3158,,Functions,Coordinate,Functions_collected
mv_3159,,Functions,Coordinate,Functions_collected
mv_3160,,Functions,Coordinate,Functions_collected
mv_3161,,Functions,Coordinate,Functions_collected
mv_3162,,Functions,Coordinate,Functions_collected
mv_3163,,Functions,Coordinate,Functions_collected
mv_3164,,Functions,Coordinate,Functions_collected
mv_3165,,Functions,Coordinate,Functions_collected
mv_3166,,Functions,Coordinate,Functions_collected
mv_3167,,Functions,Coordinate,Functions_collected
mv_3168,,Functions,Coordinate,Functions_collected
mv_3169,,Functions,Coordinate,Functions_collected
mv_3170,,Solid Geometry,Length,Geo3D_collected
mv_3171,,Solid Geometry,Length,Geo3D_collected
mv_3172,,Solid Geometry,Length,Geo3D_collected
mv_3173,,Solid Geometry,Length,Geo3D_collected
mv_3174,,Solid Geometry,Length,Geo3D_collected
mv_3175,,Solid Geometry,Length,Geo3D_collected
mv_3176,,Solid Geometry,Length,Geo3D_collected
mv_3177,,Solid Geometry,Length,Geo3D_collected
mv_3178,,Solid Geometry,Length,Geo3D_collected
mv_3179,,Solid Geometry,Length,Geo3D_collected
mv_3180,,Solid Geometry,Length,Geo3D_collected
mv_3181,,Solid Geometry,Length,Geo3D_collected
mv_3182,,Solid Geometry,Length,Geo3D_collected
mv_3183,,Solid Geometry,Length,Geo3D_collected
mv_3184,,Solid Geometry,Length,Geo3D_collected
mv_3185,,Solid Geometry,Area,Geo3D_collected
mv_3186,,Solid Geometry,Area,Geo3D_collected
mv_3187,,Solid Geometry,Area,Geo3D_collected
mv_3188,,Solid Geometry,Area,Geo3D_collected
mv_3189,,Solid Geometry,Area,Geo3D_collected
mv_3190,,Solid Geometry,Volume,Geo3D_collected
mv_3191,,Solid Geometry,Volume,Geo3D_collected
mv_3192,,Solid Geometry,Volume,Geo3D_collected
mv_3193,,Solid Geometry,Volume,Geo3D_collected
mv_3194,,Solid Geometry,Volume,Geo3D_collected
mv_3195,,Solid Geometry,Volume,Geo3D_collected
mv_3196,,Solid Geometry,Volume,Geo3D_collected
mv_3197,,Solid Geometry,Volume,Geo3D_collected
mv_3198,,Solid Geometry,Volume,Geo3D_collected
mv_3199,,Solid Geometry,Volume,Geo3D_collected
mv_3200,,Solid Geometry,Volume,Geo3D_collected
mv_3201,,Solid Geometry,Volume,Geo3D_collected
mv_3202,,Solid Geometry,Volume,Geo3D_collected
mv_3203,,Solid Geometry,Volume,Geo3D_collected
mv_3204,,Solid Geometry,Volume,Geo3D_collected
mv_3205,,Solid Geometry,Volume,Geo3D_collected
mv_3206,,Solid Geometry,Volume,Geo3D_collected
mv_3207,,Solid Geometry,Volume,Geo3D_collected
mv_3208,,Solid Geometry,Volume,Geo3D_collected
mv_3209,,Solid Geometry,Volume,Geo3D_collected
mv_3210,,Solid Geometry,Volume,Geo3D_collected
mv_3211,,Solid Geometry,Volume,Geo3D_collected
mv_3212,,Solid Geometry,Volume,Geo3D_collected
mv_3213,,Solid Geometry,Volume,Geo3D_collected
mv_3214,,Solid Geometry,Volume,Geo3D_collected
mv_3215,,Solid Geometry,Volume,Geo3D_collected
mv_3216,,Solid Geometry,Volume,Geo3D_collected
mv_3217,,Solid Geometry,Volume,Geo3D_collected
mv_3218,,Solid Geometry,Volume,Geo3D_collected
mv_3219,,Solid Geometry,Volume,Geo3D_collected
mv_3220,,Solid Geometry,Volume,Geo3D_collected
mv_3221,,Solid Geometry,Volume,Geo3D_collected
mv_3222,,Solid Geometry,Volume,Geo3D_collected
mv_3223,,Solid Geometry,Volume,Geo3D_collected
mv_3224,,Solid Geometry,Volume,Geo3D_collected
mv_3225,,Solid Geometry,Volume,Geo3D_collected
mv_3226,,Solid Geometry,Volume,Geo3D_collected
mv_3227,,Solid Geometry,Volume,Geo3D_collected
mv_3228,,Solid Geometry,Volume,Geo3D_collected
mv_3229,,Solid Geometry,Volume,Geo3D_collected
mv_3230,,Solid Geometry,Volume,Geo3D_collected
mv_3231,,Solid Geometry,Volume,Geo3D_collected
mv_3232,,Solid Geometry,Volume,Geo3D_collected
mv_3233,,Solid Geometry,Volume,Geo3D_collected
mv_3234,,Solid Geometry,Volume,Geo3D_collected
mv_3235,,Solid Geometry,Volume,Geo3D_collected
mv_3236,,Solid Geometry,Volume,Geo3D_collected
mv_3237,,Solid Geometry,Volume,Geo3D_collected
mv_3238,,Solid Geometry,Volume,Geo3D_collected
mv_3239,,Solid Geometry,Volume,Geo3D_collected
mv_3240,,Solid Geometry,Volume,Geo3D_collected
mv_3241,,Solid Geometry,Volume,Geo3D_collected
mv_3242,,Solid Geometry,Volume,Geo3D_collected
mv_3243,,Solid Geometry,Volume,Geo3D_collected
mv_3244,,Solid Geometry,Volume,Geo3D_collected
mv_3245,,Solid Geometry,Volume,Geo3D_collected
mv_3246,,Solid Geometry,Volume,Geo3D_collected
mv_3247,,Solid Geometry,Volume,Geo3D_collected
mv_3248,,Solid Geometry,Volume,Geo3D_collected
mv_3249,,Solid Geometry,Volume,Geo3D_collected
mv_3250,,Solid Geometry,Volume,Geo3D_collected
mv_3251,,Solid Geometry,Volume,Geo3D_collected
mv_3252,,Solid Geometry,Volume,Geo3D_collected
mv_3253,,Solid Geometry,Volume,Geo3D_collected
mv_3254,,Solid Geometry,Volume,Geo3D_collected
mv_3255,,Solid Geometry,Volume,Geo3D_collected
mv_3256,,Solid Geometry,Volume,Geo3D_collected
mv_3257,,Solid Geometry,Volume,Geo3D_collected
mv_3258,,Solid Geometry,Volume,Geo3D_collected
mv_3259,,Solid Geometry,Volume,Geo3D_collected
mv_3260,,Solid Geometry,Volume,Geo3D_collected
mv_3261,,Solid Geometry,Volume,Geo3D_collected
mv_3262,,Solid Geometry,Volume,Geo3D_collected
mv_3263,,Solid Geometry,Volume,Geo3D_collected
mv_3264,,Solid Geometry,Volume,Geo3D_collected
mv_3265,,Solid Geometry,Volume,Geo3D_collected
mv_3266,,Solid Geometry,Volume,Geo3D_collected
mv_3267,,Solid Geometry,Volume,Geo3D_collected
mv_3268,,Solid Geometry,Volume,Geo3D_collected
mv_3269,,Solid Geometry,Volume,Geo3D_collected
mv_3270,,Solid Geometry,Area,Geo3D_collected
mv_3271,,Solid Geometry,Area,Geo3D_collected
mv_3272,,Solid Geometry,Area,Geo3D_collected
mv_3273,,Solid Geometry,Area,Geo3D_collected
mv_3274,,Solid Geometry,Area,Geo3D_collected
mv_3275,,Solid Geometry,Area,Geo3D_collected
mv_3276,,Solid Geometry,Area,Geo3D_collected
mv_3277,,Solid Geometry,Area,Geo3D_collected
mv_3278,,Solid Geometry,Area,Geo3D_collected
mv_3279,,Solid Geometry,Area,Geo3D_collected
mv_3280,,Solid Geometry,Area,Geo3D_collected
mv_3281,,Solid Geometry,Area,Geo3D_collected
mv_3282,,Solid Geometry,Area,Geo3D_collected
mv_3283,,Solid Geometry,Area,Geo3D_collected
mv_3284,,Solid Geometry,Area,Geo3D_collected
mv_3285,,Solid Geometry,Area,Geo3D_collected
mv_3286,,Solid Geometry,Area,Geo3D_collected
mv_3287,,Solid Geometry,Area,Geo3D_collected
mv_3288,,Solid Geometry,Area,Geo3D_collected
mv_3289,,Solid Geometry,Area,Geo3D_collected
mv_3290,,Solid Geometry,Area,Geo3D_collected
mv_3291,,Solid Geometry,Area,Geo3D_collected
mv_3292,,Solid Geometry,Area,Geo3D_collected
mv_3293,,Solid Geometry,Area,Geo3D_collected
mv_3294,,Solid Geometry,Area,Geo3D_collected
mv_3295,,Solid Geometry,Area,Geo3D_collected
mv_3296,,Solid Geometry,Area,Geo3D_collected
mv_3297,,Solid Geometry,Area,Geo3D_collected
mv_3298,,Solid Geometry,Area,Geo3D_collected
mv_3299,,Solid Geometry,Area,Geo3D_collected
mv_3300,,Solid Geometry,Area,Geo3D_collected
mv_3301,,Solid Geometry,Area,Geo3D_collected
mv_3302,,Solid Geometry,Area,Geo3D_collected
mv_3303,,Solid Geometry,Area,Geo3D_collected
mv_3304,,Solid Geometry,Area,Geo3D_collected
mv_3305,,Solid Geometry,Area,Geo3D_collected
mv_3306,,Solid Geometry,Area,Geo3D_collected
mv_3307,,Solid Geometry,Area,Geo3D_collected
mv_3308,,Solid Geometry,Area,Geo3D_collected
mv_3309,,Solid Geometry,Area,Geo3D_collected
mv_3310,,Solid Geometry,Area,Geo3D_collected
mv_3311,,Solid Geometry,Area,Geo3D_collected
mv_3312,,Solid Geometry,Area,Geo3D_collected
mv_3313,,Solid Geometry,Area,Geo3D_collected
mv_3314,,Solid Geometry,Area,Geo3D_collected
mv_3315,,Solid Geometry,Area,Geo3D_collected
mv_3316,,Solid Geometry,Area,Geo3D_collected
mv_3317,,Solid Geometry,Area,Geo3D_collected
mv_3318,,Solid Geometry,Area,Geo3D_collected
mv_3319,,Solid Geometry,Area,Geo3D_collected
mv_3320,,Solid Geometry,Area,Geo3D_collected
mv_3321,,Solid Geometry,Area,Geo3D_collected
mv_3322,,Solid Geometry,Area,Geo3D_collected
mv_3323,,Solid Geometry,Area,Geo3D_collected
mv_3324,,Solid Geometry,Area,Geo3D_collected
mv_3325,,Solid Geometry,Area,Geo3D_collected
mv_3326,,Solid Geometry,Area,Geo3D_collected
mv_3327,,Solid Geometry,Area,Geo3D_collected
mv_3328,,Solid Geometry,Area,Geo3D_collected
mv_3329,,Solid Geometry,Area,Geo3D_collected
mv_3330,,Solid Geometry,Area,Geo3D_collected
mv_3331,,Solid Geometry,Area,Geo3D_collected
mv_3332,,Solid Geometry,Area,Geo3D_collected
mv_3333,,Solid Geometry,Area,Geo3D_collected
mv_3334,,Solid Geometry,Area,Geo3D_collected
mv_3335,,Solid Geometry,Area,Geo3D_collected
mv_3336,,Solid Geometry,Area,Geo3D_collected
mv_3337,,Solid Geometry,Area,Geo3D_collected
mv_3338,,Solid Geometry,Area,Geo3D_collected
mv_3339,,Solid Geometry,Area,Geo3D_collected
mv_3340,,Solid Geometry,Area,Geo3D_collected
mv_3341,,Solid Geometry,Area,Geo3D_collected
mv_3342,,Solid Geometry,Area,Geo3D_collected
mv_3343,,Solid Geometry,Area,Geo3D_collected
mv_3344,,Solid Geometry,Area,Geo3D_collected
mv_3345,,Solid Geometry,Area,Geo3D_collected
mv_3346,,Solid Geometry,Area,Geo3D_collected
mv_3347,,Solid Geometry,Area,Geo3D_collected
mv_3348,,Solid Geometry,Area,Geo3D_collected
mv_3349,,Solid Geometry,Area,Geo3D_collected
mv_3350,,Solid Geometry,Area,Geo3D_collected
mv_3351,,Solid Geometry,Area,Geo3D_collected
mv_3352,,Solid Geometry,Area,Geo3D_collected
mv_3353,,Solid Geometry,Area,Geo3D_collected
mv_3354,,Solid Geometry,Area,Geo3D_collected
mv_3355,,Solid Geometry,Area,Geo3D_collected
mv_3356,,Solid Geometry,Area,Geo3D_collected
mv_3357,,Solid Geometry,Area,Geo3D_collected
mv_3358,,Solid Geometry,Area,Geo3D_collected
mv_3359,,Solid Geometry,Area,Geo3D_collected
mv_3360,,Solid Geometry,Area,Geo3D_collected
mv_3361,,Solid Geometry,Area,Geo3D_collected
mv_3362,,Solid Geometry,Area,Geo3D_collected
mv_3363,,Solid Geometry,Area,Geo3D_collected
mv_3364,,Solid Geometry,Area,Geo3D_collected
mv_3365,,Solid Geometry,Area,Geo3D_collected
mv_3366,,Solid Geometry,Area,Geo3D_collected
mv_3367,,Solid Geometry,Area,Geo3D_collected
mv_3368,,Solid Geometry,Area,Geo3D_collected
mv_3369,,Solid Geometry,Area,Geo3D_collected
mv_3370,,Solid Geometry,Area,Geo3D_collected
mv_3371,,Solid Geometry,Area,Geo3D_collected
mv_3372,,Solid Geometry,Area,Geo3D_collected
mv_3373,,Solid Geometry,Area,Geo3D_collected
mv_3374,,Solid Geometry,Area,Geo3D_collected
mv_3375,,Solid Geometry,Area,Geo3D_collected
mv_3376,,Solid Geometry,Area,Geo3D_collected
mv_3377,,Solid Geometry,Area,Geo3D_collected
mv_3378,,Solid Geometry,Area,Geo3D_collected
mv_3379,,Solid Geometry,Area,Geo3D_collected
mv_3380,,Solid Geometry,Length,Geo3D_collected
mv_3381,,Solid Geometry,Length,Geo3D_collected
mv_3382,,Solid Geometry,Length,Geo3D_collected
mv_3383,,Solid Geometry,Length,Geo3D_collected
mv_3384,,Solid Geometry,Length,Geo3D_collected
mv_3385,,Solid Geometry,Length,Geo3D_collected
mv_3386,,Solid Geometry,Length,Geo3D_collected
mv_3387,,Solid Geometry,Length,Geo3D_collected
