item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_1547,B,B,B,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1548,B,B,B,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1550,B:104,B,D,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1551,B,B,D,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1552,B:104,B,D,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1553,B,B,D,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1555,A,A,B,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1556,A,A,B,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1557,A,A,B,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1558,A,A,B,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1560,A,A,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1561,A,A,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1562,A,A,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1563,A,A,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1565,B,B,C,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1566,B,B,C,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1567,B,B,C,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1568,D,D,C,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1570,A,A,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1571,A,A,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1572,A,A,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1573,A,A,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1575,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1576,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1577,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1578,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1580,A,A,B,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1581,A,A,B,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1582,A,A,B,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1583,A,A,B,,I+T_perp,,Plane Geometry,Angle,Geometry3K
mv_1585,B,B,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1586,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1587,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1588,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1590,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1591,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1592,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1593,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1595,D,D,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1596,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1597,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1598,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1600,C:48,C,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1601,C:48,C,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1602,C,C,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1603,D,D,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1605,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1606,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1607,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1608,A,A,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1610,C,C,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1611,C,C,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1612,C,C,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1613,C,C,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1615,A,A,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1616,A,A,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1617,A,A,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1618,A,A,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1620,B,B,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1621,B,B,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1622,B,B,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1623,B,B,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1625,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1626,C,C,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1627,C,C,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1628,C,C,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1630,14.16,14.16,11.8,14.16,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1631,14.16,14.16,11.8,14.16,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1632,14.16,14.16,11.8,14.16,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1633,14.16,14.16,11.8,14.16,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1635,26.76,26.76,22.3,26.76,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1636,26.76,26.76,22.3,26.76,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1637,26.76,26.76,22.3,26.76,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1638,26.76,26.76,22.3,26.76,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1640,916,916,2191.7 metres,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1641,145.96,145.96,2191.7 metres,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1642,145.96,145.96,2191.7 metres,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1643,1456.9,1456.9,2191.7 metres,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1645,191,191,S 23.5 ^\circ W,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1646,199,199,S 23.5 ^\circ W,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1647,199,199,S 23.5 ^\circ W,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1648,190,190,S 23.5 ^\circ W,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1650,45,45,315^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1651,45,45,315^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1652,45,45,315^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1653,45,45,315^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1655,50,50,230 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1656,50,50,230 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1657,50,50,230 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1658,50,50,230 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1660,37°,37°,217 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1661,,,217 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1662,,,217 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1663,,,217 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1665,28°,28°,118掳T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1666,,,118掳T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1667,,,118掳T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1668,,,118掳T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1670,32°,32°,212°T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1671,,,212°T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1672,,,212°T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1673,,,212°T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1675,31,31,329° T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1676,,,329° T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1677,,,329° T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1678,,,329° T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1680,48,48,270 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1681,370,370,270 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1682,370,370,270 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1683,370,370,270 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1685,49,49,319 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1686,390,390,319 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1687,390,390,319 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1688,390,390,319 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1690,D,D,090^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1691,D,D,090^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1692,40,40,090^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1693,D,D,090^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1695,D,D,053 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1696,D,D,053 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1697,,,053 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1698,A,A,053 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1700,42,42,132 ^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1701,45,45,132 ^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1702,45,45,132 ^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1703,45,45,132 ^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1705,49°,49°,221 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1706,,,221 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1707,,,221 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1708,40,40,221 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1710,3.2,3.2,62^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1711,3.2,3.2,62^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1712,3.2,3.2,62^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1713,0,0,62^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1715,42,42,53.6^\circ,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1716,42,42,53.6^\circ,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1717,42,42,53.6^\circ,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1718,42,42,53.6^\circ,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1720,108.12,108.12,90.1,108.12,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1721,108.12,108.12,90.1,108.12,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1722,108.12,108.12,90.1,108.12,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1723,108.12,108.12,90.1,108.12,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1725,44.68,44.68,37.23,44.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1726,25,25,37.23,44.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1727,25,25,37.23,44.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1728,25,25,37.23,44.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1730,23,23,19,23.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1731,23,23,19,23.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1732,23,23,19,23.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1733,23,23,19,23.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1735,342,342,285,342.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1736,342,342,285,342.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1737,342,342,285,342.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1738,342,342,285,342.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1740,63.76,63.76,53.13,63.76,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1741,63.76,63.76,53.13,63.76,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1742,63.76,63.76,53.13,63.76,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1743,63.76,63.76,53.13,63.76,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1745,2026,2026,1688,2026.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1746,2026,2026,1688,2026.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1747,2026,2026,1688,2026.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1748,2026,2026,1688,2026.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1750,100,100,4.4 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1751,10.8,10.8,4.4 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1752,10.8,10.8,4.4 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1753,25m,25m,4.4 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1755,1000,1000,675 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1756,10,10,675 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1757,10,10,675 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1758,10,10,675 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1760,34,34,28,34.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1761,34,34,28,34.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1762,34,34,28,34.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1763,34,34,28,34.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1765,54.38,54.38,45.32,54.38,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1766,54.38,54.38,45.32,54.38,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1767,54.38,54.38,45.32,54.38,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1768,54.38,54.38,45.32,54.38,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1770,111.97,111.97,93.31,111.97,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1771,111.97,111.97,93.31,111.97,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1772,111.97,111.97,93.31,111.97,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1773,111.97,111.97,93.31,111.97,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1775,21.66,21.66,18.05,21.66,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1776,21.66,21.66,18.05,21.66,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1777,21.66,21.66,18.05,21.66,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1778,21.66,21.66,18.05,21.66,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1780,35,35,35掳,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1781,35,35,35掳,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1782,35,35,35掳,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1783,35,35,35掳,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1785,29.52,29.52,24.6,29.52,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1786,29.52,29.52,24.6,29.52,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1787,29.52,29.52,24.6,29.52,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1788,29.52,29.52,24.6,29.52,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1790,61.32,61.32,51.1,61.32,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1791,61.32,61.32,51.1,61.32,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1792,61.32,61.32,51.1,61.32,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1793,61.32,61.32,51.1,61.32,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1795,7.56,7.56,6.3,7.56,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1796,7.56,7.56,6.3,7.56,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1797,7.56,7.56,6.3,7.56,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1798,7.56,7.56,6.3,7.56,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1800,11,11,9,11.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1801,11,11,9,11.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1802,11,11,9,11.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1803,11,11,9,11.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1805,275,275,229,275.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1806,275,275,229,275.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1807,275,275,229,275.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1808,275,275,229,275.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1810,25.92,25.92,21.6,25.92,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1811,25.92,25.92,21.6,25.92,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1812,25.92,25.92,21.6,25.92,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1813,25.92,25.92,21.6,25.92,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1815,89.82,89.82,74.85,89.82,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1816,89.82,89.82,74.85,89.82,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1817,89.82,89.82,74.85,89.82,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1818,89.82,89.82,74.85,89.82,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1820,28.68,28.68,23.9,28.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1821,28.68,28.68,23.9,28.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1822,28.68,28.68,23.9,28.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1823,28.68,28.68,23.9,28.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1825,34,34,4.6 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1826,27m,27m,4.6 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1827,27m,27m,4.6 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1828,27m,27m,4.6 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1830,5.28,5.28,4.4,5.28,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1831,5.28,5.28,4.4,5.28,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1832,5.28,5.28,4.4,5.28,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1833,5.28,5.28,4.4,5.28,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1835,932,932,777,932.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1836,932,932,777,932.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1837,932,932,777,932.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1838,932,932,777,932.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1840,3.0,3.0,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1841,3.0,3.0,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1842,3.0,3.0,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1843,3.0,3.0,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1845,45,45,45^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1846,45,45,45^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1847,45,45,45^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1848,45,45,45^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1850,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1851,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1852,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1853,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1855,120,120,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1856,120,120,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1857,120,120,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1858,120,120,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1860,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1861,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1862,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1863,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1865,30,30,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1866,30,30,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1867,30,30,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1868,30,30,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1870,x,x,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1871,45,45,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1872,45,45,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1873,45,45,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1875,4\sqrt{3},4,4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1876,45,45,4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1877,45,45,4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1878,45,45,4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1880,60,60,\frac{9\sqrt{3}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1881,9,9,\frac{9\sqrt{3}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1882,9,9,\frac{9\sqrt{3}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1883,9,9,\frac{9\sqrt{3}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1885,8,8,4\sqrt{5},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1886,8,8,4\sqrt{5},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1887,8,8,4\sqrt{5},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1888,8,8,4\sqrt{5},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1890,0.5,0.5,4+4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1891,1,1,4+4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1892,1,1,4+4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1893,1,1,4+4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1895,3.0,3.0,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1896,3.0,3.0,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1897,3.0,3.0,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1898,3.0,3.0,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1900,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1901,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1902,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1903,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1905,12,12,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1906,12,12,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1907,12,12,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1908,12,12,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1910,4.0,4.0,2,4.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1911,4.0,4.0,2,4.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1912,4.0,4.0,2,4.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1913,4.0,4.0,2,4.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1915,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1916,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1917,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1918,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1920,30,30,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1921,30,30,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1922,30,30,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
