item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_3260,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=452.389$ cubic units,nan,I+T
mv_3261,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=452.389$ cubic units,nan,I+T
mv_3262,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=452.389$ cubic units,nan,I+T
mv_3263,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=452.389$ cubic units,nan,I+T
mv_3265,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=34159.095 \mathrm{~cm}^{3}$,nan,I+T
mv_3266,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=34159.095 \mathrm{~cm}^{3}$,nan,I+T
mv_3267,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=34159.095 \mathrm{~cm}^{3}$,nan,I+T
mv_3268,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=34159.095 \mathrm{~cm}^{3}$,nan,I+T
mv_3270,3.1415926535897932384626433678607030745758974996399375105820974,3.1415926535897932384626433678607030745758974996399375105820974,Surface Area $=2827.43 \mathrm{~cm}^{2}$,nan,I+T
mv_3271,10.59,10.59,Surface Area $=2827.43 \mathrm{~cm}^{2}$,nan,I+T
mv_3272,10.0,10.0,Surface Area $=2827.43 \mathrm{~cm}^{2}$,nan,I+T
mv_3273,100000000,100000000,Surface Area $=2827.43 \mathrm{~cm}^{2}$,nan,I+T
mv_3275,100000000,100000000,Surface Area $=9236.28 \mathrm{~m}^{2}$,nan,I+T
mv_3276,100.0,100.0,Surface Area $=9236.28 \mathrm{~m}^{2}$,nan,I+T
mv_3277,100.0,100.0,Surface Area $=9236.28 \mathrm{~m}^{2}$,nan,I+T
mv_3278,1.0,1.0,Surface Area $=9236.28 \mathrm{~m}^{2}$,nan,I+T
mv_3280,100000,100000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,nan,I+T
mv_3281,100000,100000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,nan,I+T
mv_3282,1000000,1000000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,nan,I+T
mv_3283,1000,1000,Surface Area $=109603.88 \mathrm{~mm}^{2}$,nan,I+T
mv_3285,2.49 m,2.49 m,Surface Area $=9.86 \mathrm{~m}^{2}$,nan,I+T
mv_3286,1.59 m²,1.59 m,Surface Area $=9.86 \mathrm{~m}^{2}$,nan,I+T
mv_3287,1.29 x 1.0 = 1.29 m²,1.29,Surface Area $=9.86 \mathrm{~m}^{2}$,nan,I+T
mv_3288,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Surface Area $=9.86 \mathrm{~m}^{2}$,nan,I+T
mv_3290,100,100,$h=58$,nan,I+T
mv_3291,143,143,$h=58$,nan,I+T
mv_3292,100,100,$h=58$,nan,I+T
mv_3293,143,143,$h=58$,nan,I+T
mv_3295,79,79,$h=30$,nan,I+T
mv_3296,100,100,$h=30$,nan,I+T
mv_3297,100,100,$h=30$,nan,I+T
mv_3298,100,100,$h=30$,nan,I+T
mv_3300,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,nan,I+T
mv_3301,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,nan,I+T
mv_3302,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,nan,I+T
mv_3303,100.0,100.0,Surface Area $=603.19 \mathrm{~cm}^{2}$,nan,I+T
mv_3305,100.0,100.0,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,nan,I+T
mv_3306,100000000,100000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,nan,I+T
mv_3307,100000000,100000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,nan,I+T
mv_3308,100000000,100000000,$\mathrm{SA}=3298.67 \mathrm{~cm}^{2}$,nan,I+T
mv_3310,$A = \pi R^2 + \pi r^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,nan,I+T
mv_3311,$A = 2 \pi r^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,nan,I+T
mv_3312,$A = \pi L^2$,A,Surface area $=2 \pi(R+r)(L+R-r)$ square units,nan,I+T
mv_3313,2πr^2,2,Surface area $=2 \pi(R+r)(L+R-r)$ square units,nan,I+T
mv_3315,11.02,11.02,Surface Area $=1520.53 \mathrm{~cm}^{2}$,nan,I+T
mv_3316,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,nan,I+T
mv_3317,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,nan,I+T
mv_3318,11.09 cm²,11.09 cm,Surface Area $=1520.53 \mathrm{~cm}^{2}$,nan,I+T
mv_3320,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,nan,I+T
mv_3321,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,nan,I+T
mv_3322,1.0,1.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,nan,I+T
mv_3323,10.0,10.0,Surface Area $=254.47 \mathrm{~cm}^{2}$,nan,I+T
mv_3325,100.00,100.00,Surface Area $=39647.77 \mathrm{~mm}^{2}$,nan,I+T
mv_3326,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,nan,I+T
mv_3327,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,nan,I+T
mv_3328,56.77,56.77,Surface Area $=39647.77 \mathrm{~mm}^{2}$,nan,I+T
mv_3330,1.0,1.0,Area $=113.097$ units $^{2}$,nan,I+T
mv_3331,0.00,0.00,Area $=113.097$ units $^{2}$,nan,I+T
mv_3332,0.0,0.0,Area $=113.097$ units $^{2}$,nan,I+T
mv_3333,0.00,0.00,Area $=113.097$ units $^{2}$,nan,I+T
mv_3335,10.0,10.0,Surface Area $=603.186$ units $^{2}$,nan,I+T
mv_3336,1.0,1.0,Surface Area $=603.186$ units $^{2}$,nan,I+T
mv_3337,1.0,1.0,Surface Area $=603.186$ units $^{2}$,nan,I+T
mv_3338,1.0,1.0,Surface Area $=603.186$ units $^{2}$,nan,I+T
mv_3340,1.09 x 10^-2 m^2,1.09,Surface Area $=52647.45$ units $^{2}$,nan,I+T
mv_3341,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,nan,I+T
mv_3342,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,nan,I+T
mv_3343,1.0,1.0,Surface Area $=52647.45$ units $^{2}$,nan,I+T
mv_3345,100.0,100.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,nan,I+T
mv_3346,10.0,10.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,nan,I+T
mv_3347,1.0,1.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,nan,I+T
mv_3348,10.0,10.0,S.A. of rectangular prism $=4371.46 \mathrm{~mm}^{2}$,nan,I+T
mv_3350,100.0,100.0,Surface Area $=8128.50$ units $^{2}$,nan,I+T
mv_3351,100.0,100.0,Surface Area $=8128.50$ units $^{2}$,nan,I+T
mv_3352,100,100,Surface Area $=8128.50$ units $^{2}$,nan,I+T
mv_3353,1.25,1.25,Surface Area $=8128.50$ units $^{2}$,nan,I+T
mv_3355,10.0,10.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,nan,I+T
mv_3356,10.09 cm²,10.09 cm,Surface Area $=235.87 \mathrm{~cm}^{2}$,nan,I+T
mv_3357,10.73 cm²,10.73 cm,Surface Area $=235.87 \mathrm{~cm}^{2}$,nan,I+T
mv_3358,1.0,1.0,Surface Area $=235.87 \mathrm{~cm}^{2}$,nan,I+T
mv_3360,10.55 mm,10.55 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,nan,I+T
mv_3361,10.05 m²,10.05 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,nan,I+T
mv_3362,10.05 mm²,10.05 m,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,nan,I+T
mv_3363,10.00,10.00,Total S.A. $=3222.80 \mathrm{~mm}^{2}$,nan,I+T
mv_3365,1.49,1.49,Surface area $=78.5 \mathrm{~cm}^{2}$,nan,I+T
mv_3366,1.27 cm²,1.27 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,nan,I+T
mv_3367,1.27 cm²,1.27 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,nan,I+T
mv_3368,1.25 cm²,1.25 cm,Surface area $=78.5 \mathrm{~cm}^{2}$,nan,I+T
mv_3370,150.0,150.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,nan,I+T
mv_3371,15.0 cm²,15.0 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,nan,I+T
mv_3372,15.0 cm²,15.0 cm,Total surface area $=4194.03 \mathrm{~cm}^{2}$,nan,I+T
mv_3373,15.0,15.0,Total surface area $=4194.03 \mathrm{~cm}^{2}$,nan,I+T
mv_3375,12.5,12.5,S.A. $=1209.84$,nan,I+T
mv_3376,12.5,12.5,S.A. $=1209.84$,nan,I+T
mv_3377,1.0,1.0,S.A. $=1209.84$,nan,I+T
mv_3378,12.5 cm²,12.5 cm,S.A. $=1209.84$,nan,I+T
mv_3380,0.00,0.00,11.83,14.2,I+T
mv_3381,0.00,0.00,11.83,14.2,I+T
mv_3382,0.00,0.00,11.83,14.2,I+T
mv_3383,14.5,14.5,11.83,14.2,I+T
mv_3385,45.0,45.0,68.34,82.01,I+T
mv_3386,45.0,45.0,68.34,82.01,I+T
mv_3387,45.0,45.0,68.34,82.01,I+T
mv_3388,12.0,12.0,68.34,82.01,I+T
mv_3390,0.49,0.49,54.74,65.69,I+T
mv_3391,0.49,0.49,54.74,65.69,I+T
mv_3392,0.59,0.59,54.74,65.69,I+T
mv_3393,0.39,0.39,54.74,65.69,I+T
mv_3395,0.45,0.45,10.74,12.89,I+T
mv_3396,0.39,0.39,10.74,12.89,I+T
mv_3397,0.39,0.39,10.74,12.89,I+T
mv_3398,0.39,0.39,10.74,12.89,I+T
mv_3400,0.0,0.0,75.15 \mathrm{m}^2,nan,I+T
mv_3401,0.00,0.00,75.15 \mathrm{m}^2,nan,I+T
mv_3402,0.00,0.00,75.15 \mathrm{m}^2,nan,I+T
mv_3403,0.00,0.00,75.15 \mathrm{m}^2,nan,I+T
mv_3405,0.39,0.39,69.30,83.16,I+T
mv_3406,0.39,0.39,69.30,83.16,I+T
mv_3407,0.39,0.39,69.30,83.16,I+T
mv_3408,0.45,0.45,69.30,83.16,I+T
mv_3410,1/2 AB + 1/2 BD + 1/2 DF,1,\sqrt{AB^2+BD^2+DF^2},nan,I+T
mv_3411,1/2,1,\sqrt{AB^2+BD^2+DF^2},nan,I+T
mv_3412,1/2,1,\sqrt{AB^2+BD^2+DF^2},nan,I+T
mv_3413,1/2,1,\sqrt{AB^2+BD^2+DF^2},nan,I+T
mv_3415,0.00,0.00,94.59 \mathrm{m}^2,nan,I+T
mv_3416,0.00,0.00,94.59 \mathrm{m}^2,nan,I+T
mv_3417,0.00,0.00,94.59 \mathrm{m}^2,nan,I+T
mv_3418,0.00,0.00,94.59 \mathrm{m}^2,nan,I+T
mv_3420,11.5,11.5,14,17.0,I+T
mv_3421,1.3,1.3,14,17.0,I+T
mv_3422,1.3,1.3,14,17.0,I+T
mv_3423,L,L,14,17.0,I+T
mv_3425,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,nan,I+T
mv_3426,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,nan,I+T
mv_3427,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,nan,I+T
mv_3428,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=367.57 \mathrm{~cm}^{3}$,nan,I+T
mv_3430,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,nan,I+T
mv_3431,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,nan,I+T
mv_3432,0.00,0.00,Volume $=70.7 \mathrm{~cm}^{3}$,nan,I+T
mv_3433,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,Volume $=70.7 \mathrm{~cm}^{3}$,nan,I+T
mv_3435,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=127.2 \mathrm{~cm}^{3}$,nan,I+T
mv_3436,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=127.2 \mathrm{~cm}^{3}$,nan,I+T
mv_3437,0.00,0.00,Volume $=127.2 \mathrm{~cm}^{3}$,nan,I+T
mv_3438,0.00,0.00,Volume $=127.2 \mathrm{~cm}^{3}$,nan,I+T
mv_3440,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=169.6 \mathrm{~cm}^{3}$,nan,I+T
mv_3441,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=169.6 \mathrm{~cm}^{3}$,nan,I+T
mv_3442,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=169.6 \mathrm{~cm}^{3}$,nan,I+T
mv_3443,0.00,0.00,Volume $=169.6 \mathrm{~cm}^{3}$,nan,I+T
mv_3445,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,nan,I+T
mv_3446,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,nan,I+T
mv_3447,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,nan,I+T
mv_3448,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=502.65 \mathrm{~cm}^{3}$,nan,I+T
mv_3450,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,nan,I+T
mv_3451,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,nan,I+T
mv_3452,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=577.3 \mathrm{~cm}^{3}$,nan,I+T
mv_3453,0.00,0.00,Volume $=577.3 \mathrm{~cm}^{3}$,nan,I+T
mv_3455,0.00,0.00,Volume $=816.81 \mathrm{~cm}^{3}$,nan,I+T
mv_3456,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=816.81 \mathrm{~cm}^{3}$,nan,I+T
mv_3457,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=816.81 \mathrm{~cm}^{3}$,nan,I+T
mv_3458,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=816.81 \mathrm{~cm}^{3}$,nan,I+T
mv_3460,250,250,Weight $=18.63 \mathrm{~kg}$,nan,I+T
mv_3461,250 g,250,Weight $=18.63 \mathrm{~kg}$,nan,I+T
mv_3462,250g,250,Weight $=18.63 \mathrm{~kg}$,nan,I+T
mv_3463,250,250,Weight $=18.63 \mathrm{~kg}$,nan,I+T
mv_3465,20,20,Weekly water intake $=15.5$ Litres,nan,I+T
mv_3466,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Weekly water intake $=15.5$ Litres,nan,I+T
mv_3467,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Weekly water intake $=15.5$ Litres,nan,I+T
mv_3468,28,28,Weekly water intake $=15.5$ Litres,nan,I+T
mv_3470,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,nan,I+T
mv_3471,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,nan,I+T
mv_3472,0.00,0.00,Volume $=89.1 \mathrm{~cm}^{3}$,nan,I+T
mv_3473,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=89.1 \mathrm{~cm}^{3}$,nan,I+T
mv_3475,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=609.47 \mathrm{~cm}^{3}$,nan,I+T
mv_3476,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=609.47 \mathrm{~cm}^{3}$,nan,I+T
mv_3477,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=609.47 \mathrm{~cm}^{3}$,nan,I+T
mv_3478,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=609.47 \mathrm{~cm}^{3}$,nan,I+T
mv_3480,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=874.93 \mathrm{~cm}^{3}$,nan,I+T
mv_3481,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=874.93 \mathrm{~cm}^{3}$,nan,I+T
mv_3482,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,Volume $=874.93 \mathrm{~cm}^{3}$,nan,I+T
mv_3483,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=874.93 \mathrm{~cm}^{3}$,nan,I+T
mv_3485,0.00,0.00,Volume $=944.07 \mathrm{~cm}^{3}$,nan,I+T
mv_3486,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=944.07 \mathrm{~cm}^{3}$,nan,I+T
mv_3487,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=944.07 \mathrm{~cm}^{3}$,nan,I+T
mv_3488,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=944.07 \mathrm{~cm}^{3}$,nan,I+T
mv_3490,36 cm²,36 cm,216.\mathrm{cm}^2,nan,I+T
mv_3491,36 cm²,36 cm,216.\mathrm{cm}^2,nan,I+T
mv_3492,12.56 cm²,12.56 cm,216.\mathrm{cm}^2,nan,I+T
mv_3493,64 square centimeters,64 s,216.\mathrm{cm}^2,nan,I+T
mv_3495,120,120,288 \mathrm{m}^2,nan,I+T
mv_3496,12,12,288 \mathrm{m}^2,nan,I+T
mv_3497,12,12,288 \mathrm{m}^2,nan,I+T
mv_3498,12.5 cm²,12.5 cm,288 \mathrm{m}^2,nan,I+T
mv_3500,120 cm²,120 cm,768 \mathrm{cm}^2,nan,I+T
mv_3501,120 cm²,120 cm,768 \mathrm{cm}^2,nan,I+T
mv_3502,122.5 cm²,122.5 cm,768 \mathrm{cm}^2,nan,I+T
mv_3503,12 cm²,12 cm,768 \mathrm{cm}^2,nan,I+T
mv_3505,120 cm²,120 cm,528 \mathrm{cm}^2,nan,I+T
mv_3506,120 cm²,120 cm,528 \mathrm{cm}^2,nan,I+T
mv_3507,120 cm²,120 cm,528 \mathrm{cm}^2,nan,I+T
mv_3508,120 cm²,120 cm,528 \mathrm{cm}^2,nan,I+T
mv_3510,100 cm²,100 cm,338 \mathrm{cm}^2,nan,I+T
mv_3511,108,108,338 \mathrm{cm}^2,nan,I+T
mv_3512,108,108,338 \mathrm{cm}^2,nan,I+T
mv_3513,18 cm²,18 cm,338 \mathrm{cm}^2,nan,I+T
mv_3515,1000 cm²,1000 cm,534 \mathrm{cm}^2,nan,I+T
mv_3516,19.5 cm²,19.5 cm,534 \mathrm{cm}^2,nan,I+T
mv_3517,19.5 cm²,19.5 cm,534 \mathrm{cm}^2,nan,I+T
mv_3518,117.5 cm²,117.5 cm,534 \mathrm{cm}^2,nan,I+T
mv_3520,13.5 cm²,13.5 cm,577.0 \mathrm{cm}^2,nan,I+T
mv_3521,13.5 cm,13.5 cm,577.0 \mathrm{cm}^2,nan,I+T
mv_3522,13.5 cm,13.5 cm,577.0 \mathrm{cm}^2,nan,I+T
mv_3523,13.5 cm²,13.5 cm,577.0 \mathrm{cm}^2,nan,I+T
mv_3525,120,120,608 \mathrm{cm}^2,nan,I+T
mv_3526,120 cm²,120 cm,608 \mathrm{cm}^2,nan,I+T
mv_3527,12 cm²,12 cm,608 \mathrm{cm}^2,nan,I+T
mv_3528,12 cm²,12 cm,608 \mathrm{cm}^2,nan,I+T
mv_3530,12.0,12.0,200.49 \mathrm{cm}^2,nan,I+T
mv_3531,12.0,12.0,200.49 \mathrm{cm}^2,nan,I+T
mv_3532,12.0,12.0,200.49 \mathrm{cm}^2,nan,I+T
mv_3533,12.0,12.0,200.49 \mathrm{cm}^2,nan,I+T
mv_3535,120,120,120 \mathrm{cm}^2,nan,I+T
mv_3536,12,12,120 \mathrm{cm}^2,nan,I+T
mv_3537,12.5 cm²,12.5 cm,120 \mathrm{cm}^2,nan,I+T
mv_3538,12,12,120 \mathrm{cm}^2,nan,I+T
mv_3540,100,100,256.2 \mathrm{m}^2,nan,I+T
mv_3541,12.5,12.5,256.2 \mathrm{m}^2,nan,I+T
mv_3542,1.27,1.27,256.2 \mathrm{m}^2,nan,I+T
mv_3543,1.0,1.0,256.2 \mathrm{m}^2,nan,I+T
mv_3545,10.0,10.0,122.52 \mathrm{cm}^2,nan,I+T
mv_3546,10.73 cm²,10.73 cm,122.52 \mathrm{cm}^2,nan,I+T
mv_3547,10.73 cm²,10.73 cm,122.52 \mathrm{cm}^2,nan,I+T
mv_3548,10.0,10.0,122.52 \mathrm{cm}^2,nan,I+T
mv_3550,12.56 cm²,12.56 cm,91.11 \mathrm{cm}^2,nan,I+T
mv_3551,12.56 cm²,12.56 cm,91.11 \mathrm{cm}^2,nan,I+T
mv_3552,12.56 cm²,12.56 cm,91.11 \mathrm{cm}^2,nan,I+T
mv_3553,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,91.11 \mathrm{cm}^2,nan,I+T
mv_3555,100.0,100.0,288.6 \mathrm{m}^2,nan,I+T
mv_3556,10.0,10.0,288.6 \mathrm{m}^2,nan,I+T
mv_3557,10.0,10.0,288.6 \mathrm{m}^2,nan,I+T
mv_3558,10.0,10.0,288.6 \mathrm{m}^2,nan,I+T
mv_3560,12.09,12.09,651.82 \mathrm{cm}^2,nan,I+T
mv_3561,12.59,12.59,651.82 \mathrm{cm}^2,nan,I+T
mv_3562,12.99 cm²,12.99 cm,651.82 \mathrm{cm}^2,nan,I+T
mv_3563,12.37,12.37,651.82 \mathrm{cm}^2,nan,I+T
mv_3565,100.0,100.0,323.10 \mathrm{m}^2,nan,I+T
mv_3566,10.0,10.0,323.10 \mathrm{m}^2,nan,I+T
mv_3567,1.0,1.0,323.10 \mathrm{m}^2,nan,I+T
mv_3568,10.0,10.0,323.10 \mathrm{m}^2,nan,I+T
mv_3570,0.00,0.00,520.55 \mathrm{cm}^2,nan,I+T
mv_3571,1.25,1.25,520.55 \mathrm{cm}^2,nan,I+T
mv_3572,1.25,1.25,520.55 \mathrm{cm}^2,nan,I+T
mv_3573,1.25 cm²,1.25 cm,520.55 \mathrm{cm}^2,nan,I+T
mv_3575,100.0,100.0,8128.50 \text { units }^2,nan,I+T
mv_3576,10.0,10.0,8128.50 \text { units }^2,nan,I+T
mv_3577,100.0,100.0,8128.50 \text { units }^2,nan,I+T
mv_3578,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,8128.50 \text { units }^2,nan,I+T
mv_3580,100,100,200 \mathrm{cm}^3,nan,I+T
mv_3581,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,200 \mathrm{cm}^3,nan,I+T
mv_3582,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,200 \mathrm{cm}^3,nan,I+T
mv_3583,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,200 \mathrm{cm}^3,nan,I+T
mv_3585,12π,12,36\pi \mathrm{cm}^3,nan,I+T
mv_3586,4πr^3,4,36\pi \mathrm{cm}^3,nan,I+T
mv_3587,12π,12,36\pi \mathrm{cm}^3,nan,I+T
mv_3588,4π,4,36\pi \mathrm{cm}^3,nan,I+T
mv_3590,1:4,1,1:64,nan,I+T
mv_3591,1:2,1,1:64,nan,I+T
mv_3592,1:2,1,1:64,nan,I+T
mv_3593,1:1,1,1:64,nan,I+T
mv_3595,5760/90 = 63,5760,100,120.0,I+T
mv_3596,1,1,100,120.0,I+T
mv_3597,1,1,100,120.0,I+T
mv_3598,900,900,100,120.0,I+T
mv_3600,12m^3,12m,12x^2+144x+384 \mathrm{m}^3,nan,I+T
mv_3601,144,144,12x^2+144x+384 \mathrm{m}^3,nan,I+T
mv_3602,12 m^3,12 m,12x^2+144x+384 \mathrm{m}^3,nan,I+T
mv_3603,12 cubic meters,12,12x^2+144x+384 \mathrm{m}^3,nan,I+T
mv_3605,L = 5x + 7,5,\frac{5\left(5x+7\right)}{2x+3} units,nan,I+T
mv_3606,L = 5x + 7,5,\frac{5\left(5x+7\right)}{2x+3} units,nan,I+T
mv_3607,L = 5x + 7,5,\frac{5\left(5x+7\right)}{2x+3} units,nan,I+T
mv_3608,L = 2x + 1,2,\frac{5\left(5x+7\right)}{2x+3} units,nan,I+T
mv_3610,0.0,0.0,63\pi x^3+66\pi x^2+15\pi x litres,nan,I+T
mv_3611,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,63\pi x^3+66\pi x^2+15\pi x litres,nan,I+T
mv_3612,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,63\pi x^3+66\pi x^2+15\pi x litres,nan,I+T
mv_3613,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,63\pi x^3+66\pi x^2+15\pi x litres,nan,I+T
mv_3615,x^3 + 4x^2 + 16x + 64,3,$x^{3}+12 x^{2}+48 x+64$,nan,I+T
mv_3616,x^4,4,$x^{3}+12 x^{2}+48 x+64$,nan,I+T
mv_3617,x^4,4,$x^{3}+12 x^{2}+48 x+64$,nan,I+T
mv_3618,x^4,4,$x^{3}+12 x^{2}+48 x+64$,nan,I+T
mv_3620,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T
mv_3621,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T
