item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_1596,B,B,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1597,B,B,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1598,B,B,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1600,B,B,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1601,B,B,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1602,B,B,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1603,B,B,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1605,C,C,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1606,C,C,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1607,C,C,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1608,C,C,C,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1610,B,B,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1611,B,B,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1612,B,B,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1613,B,B,D,,I+T_perp,,Plane Geometry,Length,Geometry3K
mv_1615,C,C,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1616,C,C,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1617,C,C,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1618,C,C,C,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1620,B,B,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1621,B,B,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1622,B,B,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1623,B,B,B,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1625,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1626,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1627,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1628,A,A,A,,I+T_perp,,Plane Geometry,Area,Geometry3K
mv_1630,D,D,11.8,14.16,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1631,C,C,11.8,14.16,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1632,C,C,11.8,14.16,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1633,C,C,11.8,14.16,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1635,C,C,22.3,26.76,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1636,C,C,22.3,26.76,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1637,C,C,22.3,26.76,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1638,C,C,22.3,26.76,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1640,2310.0,2310.0,2191.7 metres,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1641,2780.0,2780.0,2191.7 metres,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1642,2780.0,2780.0,2191.7 metres,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1643,2780.0,2780.0,2191.7 metres,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1645,C,C,S 23.5 ^\circ W,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1646,C,C,S 23.5 ^\circ W,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1647,C,C,S 23.5 ^\circ W,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1648,C,C,S 23.5 ^\circ W,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1650,C,C,315^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1651,C,C,315^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1652,C,C,315^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1653,C,C,315^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1655,C,C,230 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1656,C,C,230 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1657,C,C,230 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1658,C,C,230 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1660,C,C,217 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1661,C,C,217 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1662,C,C,217 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1663,C,C,217 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1665,C,C,118掳T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1666,C,C,118掳T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1667,C,C,118掳T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1668,C,C,118掳T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1670,C,C,212°T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1671,C,C,212°T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1672,C,C,212°T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1673,C,C,212°T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1675,C,C,329° T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1676,C,C,329° T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1677,C,C,329° T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1678,C,C,329° T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1680,C,C,270 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1681,C,C,270 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1682,C,C,270 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1683,C,C,270 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1685,C,C,319 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1686,C,C,319 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1687,C,C,319 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1688,C,C,319 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1690,A,A,090^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1691,A,A,090^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1692,C,C,090^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1693,A. 090^\circ T,A,090^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1695,B. 082 ^\circ T,B,053 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1696,B. 082 ^\circ T,B,053 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1697,C,C,053 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1698,B. 082 ^\circ T,B,053 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1700,C,C,132 ^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1701,C,C,132 ^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1702,C,C,132 ^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1703,C,C,132 ^\circT,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1705,C,C,221 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1706,C,C,221 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1707,C,C,221 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1708,C,C,221 ^\circ T,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1710,C,C,62^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1711,A,A,62^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1712,A,A,62^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1713,A,A,62^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1715,35.0,35.0,53.6^\circ,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1716,B,B,53.6^\circ,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1717,B,B,53.6^\circ,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1718,B,B,53.6^\circ,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1720,C,C,90.1,108.12,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1721,B,B,90.1,108.12,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1722,B,B,90.1,108.12,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1723,108.1,108.1,90.1,108.12,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1725,B,B,37.23,44.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1726,44.68,44.68,37.23,44.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1727,44.68,44.68,37.23,44.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1728,B,B,37.23,44.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1730,23,23,19,23.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1731,23,23,19,23.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1732,23,23,19,23.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1733,23,23,19,23.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1735,342,342,285,342.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1736,342,342,285,342.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1737,342,342,285,342.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1738,342,342,285,342.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1740,D,D,53.13,63.76,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1741,C,C,53.13,63.76,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1742,C,C,53.13,63.76,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1743,C,C,53.13,63.76,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1745,2026,2026,1688,2026.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1746,2026,2026,1688,2026.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1747,2026,2026,1688,2026.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1748,2026,2026,1688,2026.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1750,10.3,10.3,4.4 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1751,25.0,25.0,4.4 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1752,25.0,25.0,4.4 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1753,17.0,17.0,4.4 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1755,C,C,675 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1756,1000,1000,675 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1757,1000,1000,675 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1758,1000,1000,675 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1760,34,34,28,34.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1761,C,C,28,34.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1762,C,C,28,34.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1763,C,C,28,34.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1765,C,C,45.32,54.38,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1766,C,C,45.32,54.38,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1767,C,C,45.32,54.38,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1768,C,C,45.32,54.38,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1770,C,C,93.31,111.97,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1771,C,C,93.31,111.97,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1772,C,C,93.31,111.97,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1773,C,C,93.31,111.97,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1775,A,A,18.05,21.66,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1776,C,C,18.05,21.66,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1777,C,C,18.05,21.66,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1778,C,C,18.05,21.66,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1780,45,45,35掳,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1781,C,C,35掳,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1782,C,C,35掳,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1783,C,C,35掳,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1785,C,C,24.6,29.52,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1786,C,C,24.6,29.52,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1787,C,C,24.6,29.52,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1788,C,C,24.6,29.52,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1790,C,C,51.1,61.32,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1791,61.3,61.3,51.1,61.32,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1792,61.3,61.3,51.1,61.32,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1793,61.3,61.3,51.1,61.32,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1795,C,C,6.3,7.56,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1796,C,C,6.3,7.56,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1797,C,C,6.3,7.56,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1798,C,C,6.3,7.56,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1800,C,C,9,11.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1801,C,C,9,11.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1802,C,C,9,11.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1803,C,C,9,11.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1805,D,D,229,275.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1806,C,C,229,275.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1807,C,C,229,275.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1808,275,275,229,275.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1810,C,C,21.6,25.92,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1811,C,C,21.6,25.92,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1812,C,C,21.6,25.92,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1813,C,C,21.6,25.92,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1815,89.82,89.82,74.85,89.82,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1816,89.82,89.82,74.85,89.82,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1817,89.82,89.82,74.85,89.82,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1818,89.82,89.82,74.85,89.82,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1820,28.7,28.7,23.9,28.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1821,C,C,23.9,28.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1822,C,C,23.9,28.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1823,C,C,23.9,28.68,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1825,10.0,10.0,4.6 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1826,B,B,4.6 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1827,B,B,4.6 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1828,36.5,36.5,4.6 m,,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1830,C,C,4.4,5.28,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1831,5.3,5.3,4.4,5.28,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1832,5.3,5.3,4.4,5.28,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1833,5.3,5.3,4.4,5.28,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1835,932,932,777,932.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1836,932,932,777,932.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1837,932,932,777,932.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1838,932,932,777,932.0,I+T_perp,,Plane Geometry,Applied,Geo2D_collected
mv_1840,C,C,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1841,3,3,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1842,3,3,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1843,3,3,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1845,45,45,45^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1846,45,45,45^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1847,45,45,45^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1848,45,45,45^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1850,26,26,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1851,C,C,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1852,C,C,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1853,C,C,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1855,60,60,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1856,60,60,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1857,60,60,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1858,60,60,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1860,20,20,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1861,C,C,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1862,C,C,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1863,C,C,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1865,C,C,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1866,C,C,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1867,C,C,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1868,C,C,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1870,x = 8,8,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1871,C,C,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1872,C,C,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1873,C,C,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1875,C,C,4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1876,4,4,4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1877,4,4,4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1878,4,4,4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1880,A,A,\frac{9\sqrt{3}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1881,A,A,\frac{9\sqrt{3}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1882,A,A,\frac{9\sqrt{3}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1883,A,A,\frac{9\sqrt{3}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1885,8\sqrt{3},8,4\sqrt{5},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1886,8\sqrt{5},8,4\sqrt{5},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1887,8\sqrt{5},8,4\sqrt{5},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1888,8\sqrt{5},8,4\sqrt{5},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1890,12,12,4+4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1891,C,C,4+4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1892,C,C,4+4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1893,C,C,4+4\sqrt{3},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1895,C,C,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1896,3,3,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1897,3,3,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1898,3,3,1,3.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1900,C,C,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1901,C,C,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1902,C,C,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1903,C,C,22,26.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1905,60,60,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1906,60,60,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1907,60,60,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1908,60,60,60^\circ,,I+T_perp,,Plane Geometry,Angle,Geo2D_collected
mv_1910,C,C,2,4.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1911,4,4,2,4.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1912,4,4,2,4.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1913,4,4,2,4.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1915,C,C,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1916,C,C,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1917,C,C,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1918,C,C,17,20.0,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1920,C,C,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1921,C,C,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1922,C,C,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1923,C,C,\frac{\sqrt{30}}{2},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1925,C,C,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1926,C,C,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1927,C,C,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1928,C,C,4\sqrt{6},,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1930,C,C,Circumference $=50.27 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1931,C,C,Circumference $=50.27 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1932,C,C,Circumference $=50.27 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1933,C,C,Circumference $=50.27 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1935,C,C,Circumference $=113.1 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1936,C,C,Circumference $=113.1 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1937,C,C,Circumference $=113.1 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1938,C,C,Circumference $=113.1 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1940,C,C,$C=40.84 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1941,C,C,$C=40.84 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1942,C,C,$C=40.84 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1943,C,C,$C=40.84 \mathrm{~cm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1945,7.00,7.00,$$r=7.00$$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1946,7.00,7.00,$$r=7.00$$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1947,7.00,7.00,$$r=7.00$$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1948,7.00,7.00,$$r=7.00$$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1950,21.00,21.00,$D=13.37$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1951,84.00,84.00,$D=13.37$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1952,84.00,84.00,$D=13.37$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1953,84.00,84.00,$D=13.37$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1955,31.4,31.4,Perimeter $=35.7 \mathrm{~mm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1956,C,C,Perimeter $=35.7 \mathrm{~mm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1957,C,C,Perimeter $=35.7 \mathrm{~mm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
mv_1958,C,C,Perimeter $=35.7 \mathrm{~mm}$,,I+T_perp,,Plane Geometry,Length,Geo2D_collected
