item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_1583,A,A,B,,I+T_masked,,Plane Geometry,Angle,Geometry3K
mv_1585,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1586,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1587,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1588,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1590,A,A,A,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1591,A,A,A,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1592,A,A,A,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1593,A,A,A,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1595,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1596,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1597,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1598,A: 9,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1600,A,A,C,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1601,A,A,C,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1602,A,A,C,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1603,A,A,C,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1605,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1606,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1607,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1608,A,A,C,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1610,B,B,D,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1611,B,B,D,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1612,B,B,D,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1613,C,C,D,,I+T_masked,,Plane Geometry,Length,Geometry3K
mv_1615,A,A,C,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1616,A,A,C,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1617,A,A,C,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1618,A,A,C,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1620,A,A,B,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1621,A,A,B,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1622,A,A,B,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1623,A,A,B,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1625,A,A,A,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1626,A,A,A,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1627,A,A,A,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1628,A,A,A,,I+T_masked,,Plane Geometry,Area,Geometry3K
mv_1630,355,355,11.8,14.16,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1631,10.7,10.7,11.8,14.16,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1632,10.7,10.7,11.8,14.16,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1633,10.7,10.7,11.8,14.16,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1635,17.6,17.6,22.3,26.76,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1636,17.6,17.6,22.3,26.76,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1637,17.6,17.6,22.3,26.76,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1638,17.6,17.6,22.3,26.76,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1640,966,966,2191.7 metres,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1641,145.96,145.96,2191.7 metres,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1642,145.96,145.96,2191.7 metres,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1643,1496,1496,2191.7 metres,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1645,190,190,S 23.5 ^\circ W,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1646,190,190,S 23.5 ^\circ W,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1647,190,190,S 23.5 ^\circ W,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1648,190,190,S 23.5 ^\circ W,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1650,45,45,315^\circT,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1651,45,45,315^\circT,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1652,45,45,315^\circT,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1653,45,45,315^\circT,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1655,50,50,230 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1656,50,50,230 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1657,50,50,230 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1658,50,50,230 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1660,120,120,217 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1661,180,180,217 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1662,45,45,217 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1663,180,180,217 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1665,29,29,118掳T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1666,29.5,29.5,118掳T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1667,29.5,29.5,118掳T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1668,28.9,28.9,118掳T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1670,320,320,212°T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1671,320,320,212°T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1672,320,320,212°T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1673,320,320,212°T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1675,315,315,329° T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1676,315,315,329° T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1677,315,315,329° T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1678,315,315,329° T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1680,135,135,270 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1681,37,37,270 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1682,37,37,270 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1683,370,370,270 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1685,390,390,319 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1686,390,390,319 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1687,390,390,319 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1688,390,390,319 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1690,B,B,090^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1691,B,B,090^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1692,49,49,090^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1693,B,B,090^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1695,B,B,053 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1696,B,B,053 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1697,347,347,053 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1698,B,B,053 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1700,45,45,132 ^\circT,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1701,45,45,132 ^\circT,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1702,45,45,132 ^\circT,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1703,45,45,132 ^\circT,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1705,135,135,221 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1706,40,40,221 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1707,40,40,221 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1708,40,40,221 ^\circ T,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1710,32,32,62^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1711,3.2,3.2,62^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1712,3.2,3.2,62^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1713,32,32,62^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1715,0.0,0.0,53.6^\circ,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1716,42,42,53.6^\circ,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1717,42,42,53.6^\circ,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1718,42,42,53.6^\circ,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1720,116,116,90.1,108.12,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1721,116,116,90.1,108.12,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1722,116,116,90.1,108.12,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1723,116,116,90.1,108.12,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1725,25,25,37.23,44.68,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1726,25,25,37.23,44.68,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1727,25,25,37.23,44.68,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1728,25,25,37.23,44.68,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1730,20,20,19,23.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1731,43,43,19,23.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1732,43,43,19,23.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1733,43,43,19,23.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1735,19,19,285,342.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1736,40,40,285,342.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1737,40,40,285,342.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1738,40,40,285,342.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1740,30,30,53.13,63.76,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1741,5,5,53.13,63.76,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1742,5,5,53.13,63.76,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1743,5,5,53.13,63.76,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1745,1000,1000,1688,2026.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1746,100,100,1688,2026.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1747,100,100,1688,2026.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1748,100,100,1688,2026.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1750,10,10,4.4 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1751,22.5,22.5,4.4 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1752,22.5,22.5,4.4 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1753,25m,25m,4.4 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1755,100,100,675 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1756,10,10,675 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1757,10,10,675 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1758,1.5,1.5,675 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1760,35,35,28,34.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1761,35,35,28,34.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1762,35,35,28,34.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1763,35,35,28,34.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1765,45,45,45.32,54.38,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1766,45.0,45.0,45.32,54.38,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1767,45.0,45.0,45.32,54.38,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1768,45.0,45.0,45.32,54.38,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1770,1.5,1.5,93.31,111.97,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1771,31.1,31.1,93.31,111.97,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1772,31.1,31.1,93.31,111.97,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1773,31.71,31.71,93.31,111.97,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1775,10.0,10.0,18.05,21.66,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1776,0.5,0.5,18.05,21.66,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1777,0.5,0.5,18.05,21.66,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1778,0.5,0.5,18.05,21.66,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1780,35,35,35掳,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1781,35,35,35掳,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1782,35,35,35掳,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1783,35,35,35掳,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1785,37.5,37.5,24.6,29.52,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1786,37.5,37.5,24.6,29.52,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1787,37.5,37.5,24.6,29.52,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1788,37.5,37.5,24.6,29.52,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1790,67,67,51.1,61.32,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1791,0.67,0.67,51.1,61.32,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1792,0.67,0.67,51.1,61.32,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1793,0.67,0.67,51.1,61.32,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1795,7.3,7.3,6.3,7.56,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1796,0.73,0.73,6.3,7.56,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1797,0.73,0.73,6.3,7.56,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1798,0.73,0.73,6.3,7.56,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1800,22.5,22.5,9,11.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1801,22,22,9,11.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1802,22,22,9,11.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1803,22.5,22.5,9,11.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1805,3,3,229,275.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1806,3,3,229,275.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1807,3,3,229,275.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1808,3,3,229,275.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1810,21.5,21.5,21.6,25.92,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1811,21.5,21.5,21.6,25.92,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1812,21.5,21.5,21.6,25.92,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1813,2.1,2.1,21.6,25.92,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1815,35,35,74.85,89.82,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1816,35.0,35.0,74.85,89.82,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1817,6.5,6.5,74.85,89.82,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1818,35.0,35.0,74.85,89.82,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1820,2.34,2.34,23.9,28.68,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1821,23.45,23.45,23.9,28.68,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1822,23.45,23.45,23.9,28.68,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1823,23.45,23.45,23.9,28.68,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1825,27m,27m,4.6 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1826,27.0,27.0,4.6 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1827,27.0,27.0,4.6 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1828,27.1m,27.1m,4.6 m,,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1830,10.6,10.6,4.4,5.28,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1831,10.6,10.6,4.4,5.28,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1832,10.6,10.6,4.4,5.28,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1833,10.6,10.6,4.4,5.28,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1835,1.5,1.5,777,932.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1836,100,100,777,932.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1837,100,100,777,932.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1838,15,15,777,932.0,I+T_masked,,Plane Geometry,Applied,Geo2D_collected
mv_1840,60,60,1,3.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1841,60,60,1,3.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1842,60,60,1,3.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1843,60,60,1,3.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1845,45,45,45^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1846,45,45,45^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1847,45,45,45^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1848,45,45,45^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1850,w = 1.4142,1.4142,22,26.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1851,1.5,1.5,22,26.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1852,1.5,1.5,22,26.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1853,1.5,1.5,22,26.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1855,120,120,60^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1856,120,120,60^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1857,120,120,60^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1858,120,120,60^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1860,30,30,17,20.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1861,30,30,17,20.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1862,30,30,17,20.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1863,30%,30,17,20.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1865,30,30,\frac{\sqrt{30}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1866,30,30,\frac{\sqrt{30}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1867,30,30,\frac{\sqrt{30}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1868,30,30,\frac{\sqrt{30}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1870,4.5,4.5,4\sqrt{6},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1871,45,45,4\sqrt{6},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1872,45,45,4\sqrt{6},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1873,45,45,4\sqrt{6},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1875,45,45,4\sqrt{3},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1876,45,45,4\sqrt{3},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1877,45,45,4\sqrt{3},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1878,0.5,0.5,4\sqrt{3},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1880,9,9,\frac{9\sqrt{3}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1881,9,9,\frac{9\sqrt{3}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1882,9,9,\frac{9\sqrt{3}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1883,9,9,\frac{9\sqrt{3}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1885,5,5,4\sqrt{5},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1886,5,5,4\sqrt{5},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1887,5,5,4\sqrt{5},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1888,1.5,1.5,4\sqrt{5},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1890,0.5,0.5,4+4\sqrt{3},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1891,1.5,1.5,4+4\sqrt{3},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1892,1.5,1.5,4+4\sqrt{3},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1893,0.0,0.0,4+4\sqrt{3},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1895,60,60,1,3.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1896,60,60,1,3.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1897,60,60,1,3.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1898,60,60,1,3.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1900,45,45,22,26.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1901,1.5,1.5,22,26.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1902,1.5,1.5,22,26.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1903,0.5,0.5,22,26.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1905,12,12,60^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1906,12,12,60^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1907,12,12,60^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1908,12,12,60^\circ,,I+T_masked,,Plane Geometry,Angle,Geo2D_collected
mv_1910,30,30,2,4.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1911,30,30,2,4.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1912,30,30,2,4.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1913,30,30,2,4.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1915,30,30,17,20.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1916,300,300,17,20.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1917,300,300,17,20.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1918,30,30,17,20.0,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1920,30,30,\frac{\sqrt{30}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1921,30,30,\frac{\sqrt{30}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1922,30,30,\frac{\sqrt{30}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1923,30,30,\frac{\sqrt{30}}{2},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1925,45,45,4\sqrt{6},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1926,45,45,4\sqrt{6},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1927,45,45,4\sqrt{6},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1928,45,45,4\sqrt{6},,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1930,20.0,20.0,Circumference $=50.27 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1931,18.0,18.0,Circumference $=50.27 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1932,18.0,18.0,Circumference $=50.27 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1933,18.0,18.0,Circumference $=50.27 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1935,18.0,18.0,Circumference $=113.1 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1936,18.5 cm,18.5 cm,Circumference $=113.1 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1937,18.5 cm,18.5 cm,Circumference $=113.1 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1938,18.5 cm,18.5 cm,Circumference $=113.1 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1940,13.09,13.09,$C=40.84 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1941,13.09,13.09,$C=40.84 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1942,13.09,13.09,$C=40.84 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1943,13.09,13.09,$C=40.84 \mathrm{~cm}$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1945,44,44,$$r=7.00$$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
mv_1946,44 cm,44 cm,$$r=7.00$$,,I+T_masked,,Plane Geometry,Length,Geo2D_collected
