item_id,image_path,question_text_original,answer_gold_diagram,choices_optional,roi_hint_optional,answer_gold_text_misleading,condition,question_text,gold_correct_by
mv_545,data/mathverse_images/mv_545.png,"As shown in the figure, when the width of the water surface AB in the circular bridge hole is 8.0, the arc ACB is exactly a semicircle. When the water surface rises 1.0, the water surface width A′B′ in the bridge hole is ()
Choices:
A:√{15}米
B:2√{15}米
C:2√{17}米
D:不能计算",B,,,None,I+T_masked,"As shown in the figure, when the width of the water surface AB in the circular bridge hole is [NUM], the arc ACB is exactly a semicircle. When the water surface rises [NUM], the water surface width A′B′ in the bridge hole is ()
Choices:
A:√{[NUM]}米
B:[NUM]√{[NUM]}米
C:[NUM]√{[NUM]}米
D:不能计算",diagram
mv_546,data/mathverse_images/mv_546.png,"As shown in the figure, when the width of the water surface AB in the circular bridge hole is 8.0, the arc ACB is exactly a semicircle. When the water surface rises 1.0, the water surface width A′B′ in the bridge hole is ()
Choices:
A:√{15}米
B:2√{15}米
C:2√{17}米
D:不能计算",B,,,None,I+T_masked,"As shown in the figure, when the width of the water surface AB in the circular bridge hole is [NUM], the arc ACB is exactly a semicircle. When the water surface rises [NUM], the water surface width A′B′ in the bridge hole is ()
Choices:
A:√{[NUM]}米
B:[NUM]√{[NUM]}米
C:[NUM]√{[NUM]}米
D:不能计算",diagram
mv_547,data/mathverse_images/mv_547.png,"As shown in the figure, when the width of the water surface AB in the circular bridge hole is 8.0, When the water surface rises 1.0, the water surface width A′B′ in the bridge hole is ()
Choices:
A:√{15}米
B:2√{15}米
C:2√{17}米
D:不能计算",B,,,None,I+T_masked,"As shown in the figure, when the width of the water surface AB in the circular bridge hole is [NUM], When the water surface rises [NUM], the water surface width A′B′ in the bridge hole is ()
Choices:
A:√{[NUM]}米
B:[NUM]√{[NUM]}米
C:[NUM]√{[NUM]}米
D:不能计算",diagram
mv_548,data/mathverse_images/mv_548.png,"the arc ACB is exactly a semicircle. the water surface width A′B′ in the bridge hole is ()
Choices:
A:√{15}m
B:2√{15}m
C:2√{17}m
D:no solution",B,,,None,I+T_masked,"the arc ACB is exactly a semicircle. the water surface width A′B′ in the bridge hole is ()
Choices:
A:√{[NUM]}m
B:[NUM]√{[NUM]}m
C:[NUM]√{[NUM]}m
D:no solution",diagram
mv_550,data/mathverse_images/mv_550.png,"In the right triangle ABC, angle CAB = 90.0, angle ABC = 72.0, AD is the angle bisector of angle CAB, and the intersection BC is at point D, and crossing point C is the high line CE on the AD side in triangle ACD, then the degree of angle ECD is ()
Choices:
A:63°
B:45°
C:27°
D:18°",C,,,None,I+T_masked,"In the right triangle ABC, angle CAB = [NUM], angle ABC = [NUM], AD is the angle bisector of angle CAB, and the intersection BC is at point D, and crossing point C is the high line CE on the AD side in triangle ACD, then the degree of angle ECD is ()
Choices:
A:[NUM]°
B:[NUM]°
C:[NUM]°
D:[NUM]°",diagram
mv_551,data/mathverse_images/mv_551.png,"angle CAB = 90.0, angle ABC = 72.0, AD is the angle bisector of angle CAB, and crossing point C is the high line CE on the AD side in triangle ACD, then the degree of angle ECD is ()
Choices:
A:63°
B:45°
C:27°
D:18°",C,,,None,I+T_masked,"angle CAB = [NUM], angle ABC = [NUM], AD is the angle bisector of angle CAB, and crossing point C is the high line CE on the AD side in triangle ACD, then the degree of angle ECD is ()
Choices:
A:[NUM]°
B:[NUM]°
C:[NUM]°
D:[NUM]°",diagram
mv_552,data/mathverse_images/mv_552.png,"angle CAB = 90.0, angle ABC = 72.0, then the degree of angle ECD is ()
Choices:
A:63°
B:45°
C:27°
D:18°",C,,,None,I+T_masked,"angle CAB = [NUM], angle ABC = [NUM], then the degree of angle ECD is ()
Choices:
A:[NUM]°
B:[NUM]°
C:[NUM]°
D:[NUM]°",diagram
mv_553,data/mathverse_images/mv_553.png,"AD is the angle bisector of angle CAB, and crossing point C is the high line CE on the AD side in triangle ACD, then the degree of angle ECD is ()
Choices:
A:63°
B:45°
C:27°
D:18°",C,,,None,I+T_masked,"AD is the angle bisector of angle CAB, and crossing point C is the high line CE on the AD side in triangle ACD, then the degree of angle ECD is ()
Choices:
A:[NUM]°
B:[NUM]°
C:[NUM]°
D:[NUM]°",diagram
mv_555,data/mathverse_images/mv_555.png,"As shown in the figure, AO is the height of the cone, the bottom radius of the cone OB = 0.7, the length of AB is 2.5, then the length of AO is ()
Choices:
A:2.4
B:2.2
C:1.8
D:1.6",A,,,None,I+T_masked,"As shown in the figure, AO is the height of the cone, the bottom radius of the cone OB = [NUM], the length of AB is [NUM], then the length of AO is ()
Choices:
A:[NUM]
B:[NUM]
C:[NUM]
D:[NUM]",diagram
mv_556,data/mathverse_images/mv_556.png,"As shown in the figure, AO is the height of the cone, the bottom radius of the cone OB = 0.7, the length of AB is 2.5, then the length of AO is ()
Choices:
A:2.4
B:2.2
C:1.8
D:1.6",A,,,None,I+T_masked,"As shown in the figure, AO is the height of the cone, the bottom radius of the cone OB = [NUM], the length of AB is [NUM], then the length of AO is ()
Choices:
A:[NUM]
B:[NUM]
C:[NUM]
D:[NUM]",diagram
mv_557,data/mathverse_images/mv_557.png,"As shown in the figure, the bottom radius of the cone OB = 0.7, the length of AB is 2.5, then the length of AO is ()
Choices:
A:2.4
B:2.2
C:1.8
D:1.6",A,,,None,I+T_masked,"As shown in the figure, the bottom radius of the cone OB = [NUM], the length of AB is [NUM], then the length of AO is ()
Choices:
A:[NUM]
B:[NUM]
C:[NUM]
D:[NUM]",diagram
mv_558,data/mathverse_images/mv_558.png,"As shown in the figure, AO is the height of the cone, then the length of AO is ()
Choices:
A:2.4
B:2.2
C:1.8
D:1.6",A,,,None,I+T_masked,"As shown in the figure, AO is the height of the cone, then the length of AO is ()
Choices:
A:[NUM]
B:[NUM]
C:[NUM]
D:[NUM]",diagram
mv_560,data/mathverse_images/mv_560.png,"As shown in the figure, in circle O, chord AC and BD intersect at point E, arc AB = arc BC = arc CD, if angle BEC = 110.0, then angle BDC = ()
Choices:
A:35°
B:45°
C:55°
D:70°",A,,,None,I+T_masked,"As shown in the figure, in circle O, chord AC and BD intersect at point E, arc AB = arc BC = arc CD, if angle BEC = [NUM], then angle BDC = ()
Choices:
A:[NUM]°
B:[NUM]°
C:[NUM]°
D:[NUM]°",diagram
mv_561,data/mathverse_images/mv_561.png,"As shown in the figure, arc AB = arc BC = arc CD, if angle BEC = 110.0, then angle BDC = ()
Choices:
A:35°
B:45°
C:55°
D:70°",A,,,None,I+T_masked,"As shown in the figure, arc AB = arc BC = arc CD, if angle BEC = [NUM], then angle BDC = ()
Choices:
A:[NUM]°
B:[NUM]°
C:[NUM]°
D:[NUM]°",diagram
mv_562,data/mathverse_images/mv_562.png,"As shown in the figure, if angle BEC = 110.0, then angle BDC = ()
Choices:
A:35°
B:45°
C:55°
D:70°",A,,,None,I+T_masked,"As shown in the figure, if angle BEC = [NUM], then angle BDC = ()
Choices:
A:[NUM]°
B:[NUM]°
C:[NUM]°
D:[NUM]°",diagram
mv_563,data/mathverse_images/mv_563.png,"As shown in the figure, arc AB = arc BC = arc CD, then angle BDC = ()
Choices:
A:35°
B:45°
C:55°
D:70°",A,,,None,I+T_masked,"As shown in the figure, arc AB = arc BC = arc CD, then angle BDC = ()
Choices:
A:[NUM]°
B:[NUM]°
C:[NUM]°
D:[NUM]°",diagram
mv_565,data/mathverse_images/mv_565.png,"As shown in the figure, in the sector OAB with a radius of 1.0 and a central angle of 90.0, OA and OB are the diameters respectively as a semicircle, and the area of the shaded part in the figure is ()
Choices:
A:πcm²
B:\frac{2}{3}πcm²
C:\frac{1}{2}cm²
D:\frac{2}{3}cm²",C,,,None,I+T_masked,"As shown in the figure, in the sector OAB with a radius of [NUM] and a central angle of [NUM], OA and OB are the diameters respectively as a semicircle, and the area of the shaded part in the figure is ()
Choices:
A:πcm²
B:\frac{[NUM]}{[NUM]}πcm²
C:\frac{[NUM]}{[NUM]}cm²
D:\frac{[NUM]}{[NUM]}cm²",diagram
mv_566,data/mathverse_images/mv_566.png,"As shown in the figure, in the sector OAB with a radius of 1.0 and a central angle of 90.0, and the area of the shaded part in the figure is ()
Choices:
A:πcm²
B:\frac{2}{3}πcm²
C:\frac{1}{2}cm²
D:\frac{2}{3}cm²",C,,,None,I+T_masked,"As shown in the figure, in the sector OAB with a radius of [NUM] and a central angle of [NUM], and the area of the shaded part in the figure is ()
Choices:
A:πcm²
B:\frac{[NUM]}{[NUM]}πcm²
C:\frac{[NUM]}{[NUM]}cm²
D:\frac{[NUM]}{[NUM]}cm²",diagram
mv_567,data/mathverse_images/mv_567.png,"As shown in the figure, in the sector OAB with a radius of 1.0, and the area of the shaded part in the figure is ()
Choices:
A:πcm²
B:\frac{2}{3}πcm²
C:\frac{1}{2}cm²
D:\frac{2}{3}cm²",C,,,None,I+T_masked,"As shown in the figure, in the sector OAB with a radius of [NUM], and the area of the shaded part in the figure is ()
Choices:
A:πcm²
B:\frac{[NUM]}{[NUM]}πcm²
C:\frac{[NUM]}{[NUM]}cm²
D:\frac{[NUM]}{[NUM]}cm²",diagram
mv_568,data/mathverse_images/mv_568.png,"As shown in the figure, and the area of the shaded part in the figure is ()
Choices:
A:πcm²
B:\frac{2}{3}πcm²
C:\frac{1}{2}cm²
D:\frac{2}{3}cm²",C,,,None,I+T_masked,"As shown in the figure, and the area of the shaded part in the figure is ()
Choices:
A:πcm²
B:\frac{[NUM]}{[NUM]}πcm²
C:\frac{[NUM]}{[NUM]}cm²
D:\frac{[NUM]}{[NUM]}cm²",diagram
mv_570,data/mathverse_images/mv_570.png,"Use a sector paper sheet with a central angle of 120.0 and a radius of 6.0 to roll into a conical bottomless paper cap (as shown in the picture), then the bottom perimeter of the paper cap is ()
Choices:
A:2πcm
B:3πcm
C:4πcm
D:5πcm",C,,,None,I+T_masked,"Use a sector paper sheet with a central angle of [NUM] and a radius of [NUM] to roll into a conical bottomless paper cap (as shown in the picture), then the bottom perimeter of the paper cap is ()
Choices:
A:[NUM]πcm
B:[NUM]πcm
C:[NUM]πcm
D:[NUM]πcm",diagram
mv_571,data/mathverse_images/mv_571.png,"Use a sector paper sheet with a central angle of 120.0 and a radius of 6.0 to roll into a conical bottomless paper cap, then the bottom perimeter of the paper cap is ()
Choices:
A:2πcm
B:3πcm
C:4πcm
D:5πcm",C,,,None,I+T_masked,"Use a sector paper sheet with a central angle of [NUM] and a radius of [NUM] to roll into a conical bottomless paper cap, then the bottom perimeter of the paper cap is ()
Choices:
A:[NUM]πcm
B:[NUM]πcm
C:[NUM]πcm
D:[NUM]πcm",diagram
mv_572,data/mathverse_images/mv_572.png,"Use a sector paper sheet with a central angle of 120.0 and a radius of 6.0, then the bottom perimeter of the paper cap is ()
Choices:
A:2πcm
B:3πcm
C:4πcm
D:5πcm",C,,,None,I+T_masked,"Use a sector paper sheet with a central angle of [NUM] and a radius of [NUM], then the bottom perimeter of the paper cap is ()
Choices:
A:[NUM]πcm
B:[NUM]πcm
C:[NUM]πcm
D:[NUM]πcm",diagram
mv_573,data/mathverse_images/mv_573.png,"then the bottom perimeter of the paper cap is ()
Choices:
A:2πcm
B:3πcm
C:4πcm
D:5πcm",C,,,None,I+T_masked,"then the bottom perimeter of the paper cap is ()
Choices:
A:[NUM]πcm
B:[NUM]πcm
C:[NUM]πcm
D:[NUM]πcm",diagram
mv_575,data/mathverse_images/mv_575.png,"The picture shows a small paper cap with a conical chimney. The length of its generatrix l is 13.0 and its height h is 12.0. The area of ​​paper required to make this paper cap is (the seams are ignored) ()
Choices:
A:60π
B:65π
C:78π
D:156π",B,,,None,I+T_masked,"The picture shows a small paper cap with a conical chimney. The length of its generatrix l is [NUM] and its height h is [NUM]. The area of ​​paper required to make this paper cap is (the seams are ignored) ()
Choices:
A:[NUM]π
B:[NUM]π
C:[NUM]π
D:[NUM]π",diagram
mv_576,data/mathverse_images/mv_576.png,"The length of its generatrix l is 13.0 and its height h is 12.0. The area of ​​paper required to make this paper cap is (the seams are ignored) ()
Choices:
A:60π
B:65π
C:78π
D:156π",B,,,None,I+T_masked,"The length of its generatrix l is [NUM] and its height h is [NUM]. The area of ​​paper required to make this paper cap is (the seams are ignored) ()
Choices:
A:[NUM]π
B:[NUM]π
C:[NUM]π
D:[NUM]π",diagram
mv_577,data/mathverse_images/mv_577.png,"The length of its generatrix l is 13.0 and its height h is 12.0. The area of ​​paper required to make this paper cap is (the seams are ignored) ()
Choices:
A:60π
B:65π
C:78π
D:156π",B,,,None,I+T_masked,"The length of its generatrix l is [NUM] and its height h is [NUM]. The area of ​​paper required to make this paper cap is (the seams are ignored) ()
Choices:
A:[NUM]π
B:[NUM]π
C:[NUM]π
D:[NUM]π",diagram
mv_578,data/mathverse_images/mv_578.png,"The area of ​​paper required to make this paper cap is (the seams are ignored) ()
Choices:
A:60π
B:65π
C:78π
D:156π",B,,,None,I+T_masked,"The area of ​​paper required to make this paper cap is (the seams are ignored) ()
Choices:
A:[NUM]π
B:[NUM]π
C:[NUM]π
D:[NUM]π",diagram
mv_580,data/mathverse_images/mv_580.png,"Use a sector piece of paper with a central angle of 120.0 and a radius of 3.0 to roll into a cone-shaped bottomless paper cap (as shown in the picture), then the height of the paper is ()
Choices:
A:3cm
B:2√{2}cm
C:3√{2}cm
D:4√{2}cm",B,,,None,I+T_masked,"Use a sector piece of paper with a central angle of [NUM] and a radius of [NUM] to roll into a cone-shaped bottomless paper cap (as shown in the picture), then the height of the paper is ()
Choices:
A:[NUM]cm
B:[NUM]√{[NUM]}cm
C:[NUM]√{[NUM]}cm
D:[NUM]√{[NUM]}cm",diagram
mv_581,data/mathverse_images/mv_581.png,"Use a sector piece of paper with a central angle of 120.0 and a radius of 3.0, then the height of the paper is ()
Choices:
A:3cm
B:2√{2}cm
C:3√{2}cm
D:4√{2}cm",B,,,None,I+T_masked,"Use a sector piece of paper with a central angle of [NUM] and a radius of [NUM], then the height of the paper is ()
Choices:
A:[NUM]cm
B:[NUM]√{[NUM]}cm
C:[NUM]√{[NUM]}cm
D:[NUM]√{[NUM]}cm",diagram
mv_582,data/mathverse_images/mv_582.png,"Use a sector piece of paper with a central angle of 120.0 and a radius of 3.0, then the height of the paper is ()
Choices:
A:3cm
B:2√{2}cm
C:3√{2}cm
D:4√{2}cm",B,,,None,I+T_masked,"Use a sector piece of paper with a central angle of [NUM] and a radius of [NUM], then the height of the paper is ()
Choices:
A:[NUM]cm
B:[NUM]√{[NUM]}cm
C:[NUM]√{[NUM]}cm
D:[NUM]√{[NUM]}cm",diagram
mv_583,data/mathverse_images/mv_583.png,"then the height of the paper is ()
Choices:
A:3cm
B:2√{2}cm
C:3√{2}cm
D:4√{2}cm",B,,,None,I+T_masked,"then the height of the paper is ()
Choices:
A:[NUM]cm
B:[NUM]√{[NUM]}cm
C:[NUM]√{[NUM]}cm
D:[NUM]√{[NUM]}cm",diagram
mv_585,data/mathverse_images/mv_585.png,"As shown in the figure, the expanded figure of the lateral surface of a cone is a semicircle with a radius of 10.0, then the radius of its bottom is ()
Choices:
A:3
B:4
C:5
D:6",C,,,None,I+T_masked,"As shown in the figure, the expanded figure of the lateral surface of a cone is a semicircle with a radius of [NUM], then the radius of its bottom is ()
Choices:
A:[NUM]
B:[NUM]
C:[NUM]
D:[NUM]",diagram
mv_586,data/mathverse_images/mv_586.png,"As shown in the figure, the expanded figure of the lateral surface of a cone is a semicircle with a radius of 10.0, then the radius of its bottom is ()
Choices:
A:3
B:4
C:5
D:6",C,,,None,I+T_masked,"As shown in the figure, the expanded figure of the lateral surface of a cone is a semicircle with a radius of [NUM], then the radius of its bottom is ()
Choices:
A:[NUM]
B:[NUM]
C:[NUM]
D:[NUM]",diagram
mv_587,data/mathverse_images/mv_587.png,"As shown in the figure, the expanded figure of the lateral surface of a cone is a semicircle with a radius of 10.0, then the radius of its bottom is ()
Choices:
A:3
B:4
C:5
D:6",C,,,None,I+T_masked,"As shown in the figure, the expanded figure of the lateral surface of a cone is a semicircle with a radius of [NUM], then the radius of its bottom is ()
Choices:
A:[NUM]
B:[NUM]
C:[NUM]
D:[NUM]",diagram
mv_588,data/mathverse_images/mv_588.png,"As shown in the figure, then the radius of its bottom is ()
Choices:
A:3
B:4
C:5
D:6",C,,,None,I+T_masked,"As shown in the figure, then the radius of its bottom is ()
Choices:
A:[NUM]
B:[NUM]
C:[NUM]
D:[NUM]",diagram
mv_590,data/mathverse_images/mv_590.png,"As shown in the figure, use a sector cardboard with a radius of 24.0 to make a conical hat (the seams are ignored). If the radius of the bottom surface of the conical hat is 10.0, then the area of ​​this sector cardboard is ()
Choices:
A:240πcm^{2}
B:480πcm^{2}
C:1200πcm^{2}
D:2400πcm^{2}",A,,,None,I+T_masked,"As shown in the figure, use a sector cardboard with a radius of [NUM] to make a conical hat (the seams are ignored). If the radius of the bottom surface of the conical hat is [NUM], then the area of ​​this sector cardboard is ()
Choices:
A:[NUM]πcm^{[NUM]}
B:[NUM]πcm^{[NUM]}
C:[NUM]πcm^{[NUM]}
D:[NUM]πcm^{[NUM]}",diagram
mv_591,data/mathverse_images/mv_591.png,"As shown in the figure, use a sector cardboard with a radius of 24.0 to make a conical hat. If the radius of the bottom surface of the conical hat is 10.0, then the area of ​​this sector cardboard is ()
Choices:
A:240πcm^{2}
B:480πcm^{2}
C:1200πcm^{2}
D:2400πcm^{2}",A,,,None,I+T_masked,"As shown in the figure, use a sector cardboard with a radius of [NUM] to make a conical hat. If the radius of the bottom surface of the conical hat is [NUM], then the area of ​​this sector cardboard is ()
Choices:
A:[NUM]πcm^{[NUM]}
B:[NUM]πcm^{[NUM]}
C:[NUM]πcm^{[NUM]}
D:[NUM]πcm^{[NUM]}",diagram
mv_592,data/mathverse_images/mv_592.png,"As shown in the figure, use a sector cardboard with a radius of 24.0 to make a conical hat. If the radius of the bottom surface of the conical hat is 10.0, then the area of ​​this sector cardboard is ()
Choices:
A:240πcm^{2}
B:480πcm^{2}
C:1200πcm^{2}
D:2400πcm^{2}",A,,,None,I+T_masked,"As shown in the figure, use a sector cardboard with a radius of [NUM] to make a conical hat. If the radius of the bottom surface of the conical hat is [NUM], then the area of ​​this sector cardboard is ()
Choices:
A:[NUM]πcm^{[NUM]}
B:[NUM]πcm^{[NUM]}
C:[NUM]πcm^{[NUM]}
D:[NUM]πcm^{[NUM]}",diagram
